,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv1613/Mb1639,Rv1613,Mb1639,trpA,probable tryptophan synthase%2c alpha subunit trpa,intermediate metabolism and respiration,"tryptophan synthase trpA, trpB","Amino acid biosynthesis, The aromatic family, Tryptophan biosynthesis",Amino acid metabolism,IGP + SER = G3P + TRP,Identical,409.539759,188.8738195,-1.236616567,0.0000690186,0.229667398,0.052160652,-0.177164866,0.117851287,0.026251266
Rv2384/Mb2405,Rv2384,Mb2405,mbtA,bifunctional enzyme mbta: salicyl-amp ligase %28sal-amp ligase%29 %2b salicyl-s-arcp synthetase,lipid metabolism,peptide arylase,mycobactin synthesis,Other,ATP + MBT_HOLO + SAL = AMP + MBTA_SAL + PPI,Identical,27.04849748,11.36350978,-1.23374573,0.0000443208,-,-,-,-,-
Rv0289/Mb0297,Rv0289,Mb0297,espg3,esx-3 secretion-associated protein espg3,cell wall and cell processes,-,-,-,-,Identical,1925.774744,912.3666805,-1.230673546,0.00000905984,-0.440736425,0.022014981,-0.237864349,0.189851642,-0.339300387
Rv0200/Mb0206,Rv0200,Mb0206,0,possible conserved transmembrane protein,cell wall and cell processes,-,-,-,-,Identical,180.6800519,81.40278071,-1.229405026,0.0000000528888,0.079937663,0.470811452,0.393588885,0.000760849,0.236763274
Rv1132/Mb1163,Rv1132,Mb1163,0,CONSERVED MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,120.8089071,51.59401614,-1.22745117,0.004961647,-0.530755658,0.000000608298,-0.704268342,0.0000000138907,-0.617512
5' end of Rv3425/Mb3459,Rv3425,Mb3459,PPE57,ppe family protein ppe57,PE/PPE,-,-,-,-,Variable,72.88087269,31.14205207,-1.226676222,0.000703246,-,-,-,-,-
5' end of Rv2395/Mb2416,Rv2395,Mb2416,0,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN [FIRST PART],cell wall and cell processes,-,-,-,-,Variable,130.487093,55.91437521,-1.222615968,0.000137371,-,-,-,-,-
Rv1779c/Mb1808c,Rv1779c,Mb1808c,0,possible integral membrane protein,cell wall and cell processes,-,-,-,-,Identical,234.3549667,87.37894636,-1.220971418,0.000000000426509,-1.471288934,0.0000608222,-1.2943465,0.000218366,-1.382817717
3' end of Rv2227/Mb2252,Rv2227,Mb2252,0,conserved hypothetical protein [SECOND PART],conserved hypotheticals,-,-,-,-,Variable,30.48631084,13.15341298,-1.212724388,0.000523732,-,-,-,-,-
Rv3664c/Mb3688c,Rv3664c,Mb3688c,dppC,probable dipeptide-transport integral membrane protein abc transporter dppc,cell wall and cell processes,-,-,-,-,Identical,20.13319341,8.884255584,-1.212544954,0.00000120034,-,-,-,-,-
Rv3052c/Mb3078c,Rv3052c,Mb3078c,nrdI,probable nrdi protein,information pathways,-,-,-,-,Identical,1849.545352,816.4545295,-1.209823416,0.00000538317,-1.284922328,0.000144447,-1.667278605,0.00000757412,-1.476100466
Rv3419c/Mb3453c,Rv3419c,Mb3453c,gcp,probable o-sialoglycoprotein endopeptidase gcp %28glycoprotease%29,intermediate metabolism and respiration,-,-,-,-,Identical,232.7640752,103.2486582,-1.209728517,0.00000000104748,0.408154086,0.121173214,-0.034472837,0.900216671,0.186840624
Rv1752/Mb1781,Rv1752,Mb1781,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,231.4617594,104.5813646,-1.206491555,0.000135017,-,-,-,-,-
Rv1919c/Mb1954c,Rv1919c,Mb1954c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,225.0683124,106.5986354,-1.201173746,0.00000108751,-0.575285819,0.000387469,-0.306770013,0.031032937,-0.441027916
Rv0908/Mb0932,Rv0908,Mb0932,ctpE,probable metal cation transporter atpase p-type ctpe,cell wall and cell processes,-,-,-,-,Identical,139.0896348,62.1970446,-1.198902001,0.0000000106119,-0.289749746,0.442072824,-1.079643211,0.004639358,-0.684696478
Rv0291/Mb0299,Rv0291,Mb0299,mycp3,probable membrane-anchored mycosin mycp3 %28serine protease%29 %28subtilisin-like protease%29 %28subtilase-like%29 %28mycosin-3%29,intermediate metabolism and respiration,-,-,-,-,Identical,1117.115235,535.4136912,-1.195351762,0.0000505013,-1.799193368,0.0000000000000509592,-1.314024686,0.00000000000349741,-1.556609027
5' end of Rv0785/Mb0807,Rv0785,Mb0807,0,CONSERVED HYPOTHETICAL PROTEIN [FIRST PART],conserved hypotheticals,-,-,-,-,Variable,60.72973666,26.5436832,-1.19403454,0.00000523,-2.860218056,0.000000000000373701,-2.802068705,0.00000000000049582,-2.83114338
Rv3904c/Mb3934c,Rv3904c,Mb3934c,esxE,putative esat-6 like protein esxe hypothetical alanine rich protein esat-6 like protein 12,conserved hypotheticals ,-,-,-,-,Variable,27.35358424,11.95638315,-1.193948852,0.011987123,-,-,-,-,-
Rv1388/Mb1423,Rv1388,Mb1423,mihF,putative integration host factor mihf,information pathways,-,-,-,-,Identical,867.0387835,396.319067,-1.187975936,0.000000000000000032282,-0.219672705,0.0865414,-0.433987475,0.001547059,-0.32683009
Rv1485/Mb1521,Rv1485,Mb1521,hemZ,ferrochelatase hemz %28protoheme ferro-lyase%29 %28heme synthetase%29,intermediate metabolism and respiration,"ferrochelatase, hemZ","Cofactor biosynthesis, heme biosynthesis",Cofactor biosynthesis,FE2 + PROTOPORPHYRIN_IX = PROTOHEME_FE2,Identical,126.4599099,57.38020181,-1.182162856,0.000000000470665,-0.899806053,0.007646309,-1.14892814,0.001084288,-1.024367096
5' end of Rv0931c/Mb0955c,Rv0931c,Mb0955c,pknDa,TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE D PKNDa [FIRST PART] PROTEIN KINASE D STPK D,regulatory proteins,-,-,-,-,Variable,919.3781761,406.9499773,-1.175806952,0.0000117,-0.492866602,0.079637172,0.241008768,0.375032734,-0.125928917
Rv1344/Mb1379,Rv1344,Mb1379,mbtl,acyl carrier protein %28acp%29 mbtl,lipid metabolism,-,-,-,-,Identical,101.1279483,44.77344102,-1.173897969,0.0000491504,-1.994118072,0.0000000523016,-1.748652136,0.000000347754,-1.871385104
Rv0821c/Mb0844c,Rv0821c,Mb0844c,phoY2,probable phosphate-transport system transcriptional regulatory protein phoy2,cell wall and cell processes,-,-,-,-,Identical,1384.528623,552.8550873,-1.171279569,0.0000000584975,-0.548695026,0.022241386,-0.3657738,0.10855902,-0.457234413
Rv3050c/Mb3076c,Rv3050c,Mb3076c,0,probable transcriptional regulatory protein %28probably asnc-family%29,regulatory proteins,-,-,-,-,Identical,949.2025988,434.3041566,-1.170886099,0.00000599291,-0.377607765,0.010376992,-0.584215894,0.000308218,-0.480911829
Rv1504c/Mb1542c,Rv1504c,Mb1542c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,101.6332903,45.55981763,-1.157539161,0.00032014,-,-,-,-,-
Rv2815c/Mb2839c,Rv2815c,Mb2839c,0,probable transposase,insertion seqs and phages,-,-,-,-,Identical,15.87011871,6.927217746,-1.156990414,0.000021465,-,-,-,-,-
Rv1535/Mb1562,Rv1535,Mb1562,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,1869.060964,737.2735225,-1.151188252,0.00000219143,-,-,-,-,-
Rv0290/Mb0298,Rv0290,Mb0298,eccd3,esx conserved component eccd3. esx-3 type vii secretion system protein. probable transmembrane protein.,cell wall and cell processes,-,-,-,-,Variable,961.859983,433.4416561,-1.149989087,0.000123762,-2.192406067,0.000000000000507107,-1.676853884,0.0000000000259818,-1.934629975
Rv0418/Mb0426,Rv0418,Mb0426,lpqL,probable lipoprotein aminopeptidase lpql,cell wall and cell processes,-,-,-,-,Identical,180.6282128,84.96490036,-1.148521823,0.000107454,-0.169309904,0.423143683,-0.780525113,0.000560472,-0.474917509
Rv2550c/Mb2580c,Rv2550c,Mb2580c,vapb20,possible antitoxin vapb20,"virulence, detoxification,adaptation",-,-,-,-,Identical,69.52553479,30.16065522,-1.146437624,0.0000289613,-,-,-,-,-
Rv0088/Mb0091,Rv0088,Mb0091,0,possible polyketide cyclase/dehydrase,lipid metabolism,-,-,-,-,Identical,173.5820051,74.58723272,-1.143626387,0.00000120779,-0.857366475,0.000166879,-0.421961125,0.030595906,-0.6396638
Rv0129c/Mb0134c,Rv0129c,Mb0134c,fbpC,secreted antigen 85-c fbpc %2885c%29 %28antigen 85 complex c%29 %28ag58c%29 %28mycolyl transferase 85c%29 %28fibronectin-binding protein c%29,lipid metabolism,"mycoyltransferase Antigen-85 complex (FbpA, FbpB, FbpC)",MAPC biosynthesis,Other,0.008 ARABINOGALACTAN_PEPTIDOGLYCAN + 0.238 TREHALOSEMONOMYCOLATE = MAPC + 0.238 TRE,Identical,523.1167001,244.1674259,-1.142993464,0.000000997804,0.309010069,0.262422977,0.520577487,0.051167013,0.414793778
Rv0848/Mb0871,Rv0848,Mb0871,cysK2,POSSIBLE CYSTEINE SYNTHASE A CYSK2 O-ACETYLSERINE SULFHYDRYLASE O-ACETYLSERINE THIOL-LYASE CSASE,intermediary metabolism and respiration,-,-,-,-,Variable,112.3905356,50.94205177,-1.141591579,0.009754353,-0.237149765,0.116309665,-0.199945213,0.168665571,-0.218547489
Rv3476c/Mb3503c,Rv3476c,Mb3503c,kgtP,PROBABLE DICARBOXYLIC ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN KGTP DICARBOXYLATE TRANSPORTER,cell wall and cell processes,-,-,-,-,Variable,46.58791244,21.12893072,-1.140735928,0.002342746,-,-,-,-,-
3' end of Rv0933/Mb0958,Rv0933,Mb0958,pstBb,PHOSPHATE-TRANSPORT PROTEIN ABC TRANSPORTER PSTBb [SECOND PART],cell wall and cell processes,phosphate transport via ATPase,"Transport reactions, Proton-linked active transport",Transport reaction,PI_xt + ATP = 2 PI + ADP ,Variable,221.8528749,100.7482555,-1.138848391,0.0000385,-2.8845751,0.0000000000000291196,-3.027801615,0,-2.956188357
5' end of Rv3402c/Mb3436c,Rv3402c,Mb3436c,0,conserved hypothetical protein,cell wall and cell processes,-,-,-,-,Variable,70.26724018,31.94542071,-1.137243097,0.014078078,-,-,-,-,-
Rv0119/Mb0123,Rv0119,Mb0123,fadD7,probable fatty-acid-coa ligase fadd7 %28fatty-acid-coa synthetase%29 %28fatty-acid-coa synthase%29,lipid metabolism,-,-,-,-,Identical,24.15847165,10.60527958,-1.135373174,0.00000000218228,-1.044392446,0.000000727198,-1.610400929,0.00000000192146,-1.327396688
Rv1006/Mb1033,Rv1006,Mb1033,0,unknown protein,conserved hypotheticals ,-,-,-,-,Variable,610.9682045,278.3580324,-1.134155588,0.0000526,-1.385663002,0.00000000232064,-1.46825925,0.00000000111437,-1.426961126
Rv2239c/Mb2263c,Rv2239c,Mb2263c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,405.7485529,197.7451193,-1.134074002,0.000000720786,-0.062613596,0.886349851,0.494491318,0.188103837,0.215938861
3' end of Rv0630c/Mb0646c,Rv0630c,Mb0646c,recBb,PROBABLE EXONUCLEASE V BETA CHAIN RECBB [SECOND PART] EXODEOXYRIBONUCLEASE V BETA CHAINEXODEOXYRIBONUCLEASE V POLYPEPTIDE,information pathways,-,-,-,-,Variable,18.95556381,8.677193585,-1.127320948,0.009384058,-1.600203817,0.000000000336883,-1.622512453,0.000000000341051,-1.611358135
 middle part of Rv1895/Mb1929,Rv1895,Mb1929,0,POSSIBLE DEHYDROGENASE [SECOND PART],intermediary metabolism and respiration,-,-,-,-,Variable,22.48083417,10.29204886,-1.127165358,0.002405439,-,-,-,-,-
Rv3890c/Mb3919c,Rv3890c,Mb3919c,esxC,esat-6 like protein esxc esat-6 like protein 11,conserved hypotheticals,-,-,-,-,Variable,208.6892858,95.74208568,-1.124131394,0.001205259,-2.629566206,0.00000000000899795,-3.128065265,0.000000000000801759,-2.878815736
Rv2238c/Mb2262c,Rv2238c,Mb2262c,ahpE,probable peroxiredoxin ahpe,"virulence, detoxification,adaptation",-,-,-,-,Identical,290.2655806,143.6916508,-1.121899936,0.000104004,0.095136639,0.412000747,-0.005375375,0.963035451,0.044880632
3' end of Rv1563c/Mb1589c,Rv1563c,Mb1589c,treYb,Maltooligosyltrehalose synthase TreYb [SECOND PART],"virulence, detoxification, adaptation",-,-,-,-,Variable,59.7547558,27.54439862,-1.117294575,0.0000118,-1.852092698,0.001904471,-0.820334455,0.125992039,-1.336213576
Rv2157c/Mb2181c,Rv2157c,Mb2181c,murF,probable udp-n-acetylmuramoylalanyl-d-glutamyl-2%2c 6-diaminopimelate-d-alanyl-d-alanyl ligase murf,cell wall and cell processes,"UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate-D-alanyl-D-alanyl ligase","Peptidoglycan Synthesis, NAG and NAM biosynthesis",Cell wall synthesis,ALAALA + ATP + UDP[NAM:NGM]AGMDAPIM = ADP + PI + UDP[NAM:NGM]AGMDAPIMAA,Identical,83.9532753,40.46895188,-1.117073278,0.0000604728,-0.152453837,0.192270749,0.083010134,0.465905391,-0.034721851
Rv2833c/Mb2857c,Rv2833c,Mb2857c,ugpB,PROBABLE Sn-GLYCEROL-3-PHOSPHATE-BINDING LIPOPROTEIN UGPB,cell wall and cell processes,-,-,-,-,Variable,27.35140655,12.61205026,-1.116812201,0.000233704,-,-,-,-,-
Rv0787A/Mb0811,Rv0787A,Mb0811,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,358.022362,164.9157861,-1.103745203,0.00021607,0.285197277,0.002769319,-0.271230863,0.003638977,0.006983207
Rv3138/Mb3162,Rv3138,Mb3162,pflA,PROBABLE PYRUVATE FORMATE LYASE ACTIVATING PROTEIN PFLA FORMATE ACETYLTRANSFERASE ACTIVATING ENZYME [PYRUVATE FORMATE-LYASE] ACTIVATING ENZYME,intermediary metabolism and respiration,-,-,-,-,Variable,120.3257975,56.30985034,-1.095486764,0.000180603,-,-,-,-,-
Rv0519c/Mb0532c,Rv0519c,Mb0532c,0,possible conserved membrane protein,cell wall and cell processes,mycoyltransferase II. activity not demonstrated,"lipid biosynthesis, Synthesis of mycolic acids, MYCOLIC ACID CONDENSATION",Lipid biosyntheis,C78MYCOLATE_PP + TRE6P = PPM + TREHALOSEMONOMYCOLATE_P,Identical,124.68378,61.74462108,-1.093892134,0.0000000586275,-,-,-,-,-
Rv2391/Mb2412,Rv2391,Mb2412,sira,ferredoxin-dependent sulfite reductase sira,intermediate metabolism and respiration,sulfite reductase nirA,Sulfate metabolism,Other,6.0 FERO + H2SO3 = 6.0 FERI + H2S,Identical,822.04942,331.4791702,-1.093395823,0.0000174828,-0.478212036,0.000561714,-0.815001333,0.00000139229,-0.646606685
Rv0134/Mb0139-3,Rv0134,Mb0139-3,ephf,possible epoxide hydrolase ephf epoxide hydratase arene-oxide hydratase,"virulence, detoxification, adaptation",-,-,-,-,Variable,264.673496,124.0941743,-1.092778345,0.000620881,-1.632299275,0.0000000881818,-1.225278593,0.0000041964,-1.428788934
Rv1639c/Mb1666c,Rv1639c,Mb1666c,0,conserved hypothetical membrane protein,cell wall and cell processes,-,-,-,-,Identical,397.9036304,137.7782588,-1.080098223,0.000527378,-,-,-,-,-
Rv1094/Mb1124,Rv1094,Mb1124,desA2,possible acyl-[acyl-carrier protein] desaturase desa2 %28acyl-[acp] desaturase%29 %28stearoyl-acp desaturase%29,lipid metabolism,-,-,-,-,Identical,5548.320364,2742.011855,-1.077495774,0.0000014667,-2.238053036,0.00000000000169507,-1.690952211,0.000000000109512,-1.964502623
Rv2885c/Mb2909c,Rv2885c,Mb2909c,0,probable transposase,insertion seqs and phages,-,-,-,-,Variable,119.7439852,56.80966989,-1.075744766,0.012249816,-,-,-,-,-
Rv2271/Mb2294,Rv2271,Mb2294,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,112.2417741,51.32243033,-1.073612155,0.011657911,0.124375855,0.533863963,-1.326277546,0.000000701143,-0.600950846
Rv3311/Mb3339,Rv3311,Mb3339,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,126.8256297,62.13523557,-1.057354959,0.000000178273,0.108604708,0.713765321,0.887894715,0.002095684,0.498249711
Rv0283/Mb0291,Rv0283,Mb0291,eccb3,esx conserved component eccb3. esx-3 type vii secretion system protein. possible membrane protein.,cell wall and cell processes,-,-,-,-,Identical,1685.363472,898.4729974,-1.055297928,0.000179151,-2.353841577,0,-1.735535567,0.000000000000259429,-2.044688572
Rv1177/Mb1210,Rv1177,Mb1210,fdxC,probable ferredoxin fdxc,intermediate metabolism and respiration,-,-,-,-,Identical,2973.796787,1553.409106,-1.051250625,0.00000413068,-0.759335198,0.0000406027,-0.997457943,0.00000150357,-0.87839657
3' end of Rv2290/Mb2313,Rv2290,Mb2313,lppOb,Probable conserved lipoprotein lppOb,cell wall and cell processes,-,-,-,-,Variable,560.9210593,270.94529,-1.049796181,0.000170117,-1.597578245,0.00000571881,-1.408386915,0.0000249262,-1.50298258
Rv2156c/Mb2180c,Rv2156c,Mb2180c,murX,probable phospho-n-acetylmuramoyl-pentappeptidetransferase murx,cell wall and cell processes,Probable phospho-N-acetylmuramoyl-pentappeptidetransferase MurX (Lipid 1 formation),"Peptidoglycan Synthesis, NAG and NAM biosynthesis",Cell wall synthesis,DPP + UDP[NAM:NGM]AGMDAPIMAA = LIPID1 + UMP,Identical,204.729557,106.0309527,-1.044419063,0.00000970473,0.414870869,0.082682313,0.065264833,0.789462759,0.240067851
Rv1592c/Mb1618c,Rv1592c,Mb1618c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,200.1642529,97.13982465,-1.043049561,0.00032774,-1.518053622,0.001581569,0.341785283,0.427441022,-0.58813417
Rv0197/Mb0203,Rv0197,Mb0203,0,POSSIBLE OXIDOREDUCTASE,intermediary metabolism and respiration,-,-,-,-,Variable,21.8750086,10.63875132,-1.039954754,0.002637227,-,-,-,-,-
Rv2122c/Mb2146c,Rv2122c,Mb2146c,hisE,phosphoribosyl-amp pyrophosphatase hise,intermediate metabolism and respiration,phosphoribosyl-ATP diphosphatase,"Amino acid biosynthesis, The histidine family, Histidine",Amino acid metabolism,PRBATP = PPI + PRBAMP,Identical,37.93527689,17.34168938,-1.039562876,0.000203196,0.343310273,0.0059808,0.014086938,0.910020178,0.178698606
Rv3719/Mb3746,Rv3719,Mb3746,0,conserved protein,conserved hypotheticals,-,-,-,-,Variable,183.973253,89.61511651,-1.037682019,0.011430986,-0.3813037,0.0000776919,-0.404703787,0.0000407637,-0.393003743
Rv0130/Mb0135,Rv0130,Mb0135,htdz,probable 3-hydroxyl-thioester dehydratase,intermediate metabolism and respiration,"fas II Module  (kasA/B, mabA/fabG1, fabA/fab2, inhA)","lipid biosynthesis, Synthesis of mycolic acids, FASIIA module",Lipid biosyntheis,CIS_DELTA_3_ENOYL_C22_ACYL_ACP + 5.0 MALACP + 10.0 NADPH = 5.0 ACP + CIS_DELTA_13_ENOYL_C32_ACYL_ACP + 5.0 CO2 + 10.0 NADP,Identical,40.72533985,20.73172514,-1.036083822,0.000000262561,-0.649579282,0.030573478,-1.01613904,0.001402377,-0.832859161
Rv3826/Mb3856,Rv3826,Mb3856,fadD23,probable fatty-acid-amp ligase fadd23 %28fatty-acid-amp synthetase%29 %28fatty-acid-amp synthase%29,lipid metabolism,-,-,-,-,Identical,109.9590621,48.11023807,-1.035951613,0.000000104241,-0.893941374,0.0000159028,-0.468888396,0.006207312,-0.681414885
Rv2024c/Mb2049c,Rv2024c,Mb2049c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,115.577453,56.56402733,-1.030903234,0.0000152,1.681854826,0.000000523302,1.608798263,0.000000976013,1.645326545
Rv0557/Mb0572,Rv0557,Mb0572,mgta,mannosyltransferase mgta,lipid metabolism,"alpha-mannosyltransferase, pimB",Phosphatidylinositol mannoside (PIM) synthesis,Lipid biosyntheis,AC1PIM1 + GDPMAN = AC1PIM2 + GDP,Identical,262.9963408,132.4329246,-1.028354187,0.00000000000277847,-,-,-,-,-
Rv2901c/Mb2925c,Rv2901c,Mb2925c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,1315.676508,639.0010787,-1.028218395,0.003180563,0.058870799,0.788564014,0.499836612,0.014271691,0.279353705
Rv2544/Mb2574,Rv2544,Mb2574,lppB,probable conserved lipoprotein lppb,cell wall and cell processes,-,-,-,-,Identical,13.93196332,7.12158171,-1.027443304,0.001195424,-,-,-,-,-
 middle part of Rv3350c/Mb3384c,Rv3350c,Mb3384c,PPE56b,PPE FAMILY PROTEIN [SECOND PART],PE/PPE,-,-,-,-,Variable,16.02154781,7.86582857,-1.026342881,0.000000276,-,-,-,-,-
Rv3898c/Mb3927c,Rv3898c,Mb3927c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,143.7309765,71.2202451,-1.013011716,0.0000204,-0.785677316,0.503282563,-1.934185907,0.076844524,-1.359931612
Rv3373/Mb3408,Rv3373,Mb3408,echA18,probable enoyl-coa hydratase fragment echa18.1 enoyl hydrase unsaturated acyl-coa hydratase crotonase,lipid metabolism,-,-,-,-,Variable,80.42008802,39.87772223,-1.011972908,0.00061322,1.407573375,0.00000000334303,0.778364099,0.00000966867,1.092968737
Rv3159c/Mb3183c,Rv3159c,Mb3183c,PPE53,ppe family protein ppe53,PE/PPE,-,-,-,-,Variable,145.1378344,71.97169112,-1.011922186,0.001054387,-,-,-,-,-
Rv3139/Mb3163,Rv3139,Mb3163,fadE24,probable acyl-coa dehydrogenase fade24,lipid metabolism,-,-,-,-,Identical,621.6786965,277.8718025,-1.010045351,0.0000756628,-1.429847922,0.00000000817079,-1.141734979,0.000000201738,-1.28579145
3' end of Rv0931c/Mb0954c,Rv0931c,Mb0954c,pknDb,TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE D PKNDb [SECOND PART]PROTEIN KINASE D STPK D,regulatory proteins,-,-,-,-,Variable,919.3781761,456.9602723,-1.008589676,0.000132886,-0.492866602,0.079637172,0.241008768,0.375032734,-0.125928917
Rv2898c/Mb2922c,Rv2898c,Mb2922c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,76.80268408,41.04169657,-1.006334011,0.000184578,-,-,-,-,-
Rv3376/Mb3410,Rv3376,Mb3410,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,1086.267979,575.7351543,-1.004827337,0.00000769015,-0.43441098,0.017436078,-0.68404675,0.000546958,-0.559228865
Rv1811/Mb1841,Rv1811,Mb1841,mgtC,possible mg2%2b transport p-type atpase c mgtc,cell wall and cell processes,Possible Mg2+ Transport P-Type ATPase C MGTC ,Energy metabolism,Other,ATP = ADP + PI,Identical,179.5246391,89.9464165,-1.003117128,0.000000000000000284317,-,-,-,-,-
Rv3098c/Mb3125c,Rv3098c,Mb3125c,0,HYPOTHETICAL PROTEIN,conserved hypotheticals ,-,-,-,-,Variable,34.49849887,69.07418807,1.001613112,0.002083779,-,-,-,-,-
Rv1049/Mb1078,Rv1049,Mb1078,0,probable transcriptional repressor protein,regulatory proteins,-,-,-,-,Identical,23.0218236,46.02938409,1.006060078,0.000000000149668,-,-,-,-,-
Rv2643/Mb2676,Rv2643,Mb2676,arsC,PROBABLE ARSENIC-TRANSPORT INTEGRAL MEMBRANE PROTEIN ARSC,cell wall and cell processes,-,-,-,-,Variable,17.63329945,35.4204084,1.006278397,0.000117687,-0.945328566,0.11496003,0.679760524,0.242611122,-0.132784021
Rv1463/Mb1498,Rv1463,Mb1498,0,probable conserved atp-binding protein abc transporter,cell wall and cell processes,-,-,-,-,Identical,242.061182,357.1400767,1.007161823,0.009751132,-0.659933819,0.008276516,-0.027797454,0.911824647,-0.343865637
Rv0530A/Mb0543A,Rv0530A,Mb0543A,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,354.7566789,690.3865688,1.010107704,0.000908598,-,-,-,-,-
Rv1494/Mb1531,Rv1494,Mb1531,maze4,possible antitoxin maze4,"virulence, detoxification,adaptation",-,-,-,-,Identical,168.9571634,361.5010035,1.011336006,0.00000586864,-,-,-,-,-
Rv2526/Mb2555,Rv2526,Mb2555,vapb17,possible antitoxin vapb17,"virulence, detoxification,adaptation",-,-,-,-,Identical,24.46564362,36.93113986,1.014379465,0.029604558,0.153248436,0.338136143,-0.407646631,0.010543135,-0.127199097
Rv0750/Mb0772,Rv0750,Mb0772,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,286.6406444,559.0445649,1.014508109,0.00000000442664,-,-,-,-,-
Rv2855/Mb2880,Rv2855,Mb2880,mtr,nadph-dependent mycothiol reductase mtr,intermediate metabolism and respiration,-,-,-,-,Identical,44.60396056,86.12500949,1.01891102,0.0000000000225478,0.593480515,0.000663282,0.647223291,0.000276076,0.620351903
Rv2709/Mb2728,Rv2709,Mb2728,0,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,519.9922932,1056.116223,1.022206462,0.000318007,0.051992493,0.926756773,0.128953047,0.801811707,0.09047277
Rv3001c/Mb3026c,Rv3001c,Mb3026c,ilvC,probable ketol-acid reductoisomerase ilvc %28acetohydroxy-acid isomeroreductase%29 %28alpha-keto-beta-hydroxylacil reductoisomerase%29,intermediate metabolism and respiration,ketol-acid reductoisomerase ilvC,"Amino acid biosynthesis, Branched chain amino acids, Valine",Amino acid metabolism,ACLAC + NADPH = DHMVA + NADP,Identical,223.9032456,344.8081181,1.026056272,0.003325625,0.048340774,0.8883234,0.757481674,0.014398321,0.402911224
Rv2010/Mb2033,Rv2010,Mb2033,vapc15,toxin vapc15,"virulence, detoxification,adaptation",-,-,-,-,Identical,393.560257,872.110353,1.030087971,0.000583133,1.482881485,0.0000000386883,1.508888102,0.00000003438,1.495884794
Rv1073/Mb1102,Rv1073,Mb1102,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,815.3277658,1626.791972,1.032811466,0.0000000547324,-,-,-,-,-
Rv2302/Mb2324,Rv2302,Mb2324,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,204.1258607,402.7863804,1.042273685,0.00000105223,0.973568222,0.000128855,0.714240533,0.002130749,0.843904378
Rv2970A/Mb2995,Rv2970A,Mb2995,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,312.8097135,642.6009028,1.043333664,0.0000912529,-,-,-,-,-
Rv0678/Mb0697,Rv0678,Mb0697,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,881.8888606,1793.707063,1.044903735,0.000168353,-0.029454783,0.915358078,0.987815278,0.000287579,0.479180247
Rv0001/Mb0001,Rv0001,Mb0001,dnaA,CHROMOSOMAL REPLICATION INITIATOR PROTEIN DNAA,information pathways,-,-,-,-,Variable,407.4242104,841.5642089,1.046541637,0.0000000571,0.478964102,0.0000468926,0.451042416,0.0000881131,0.465003259
Rv0171/Mb0177,Rv0171,Mb0177,mce1C,MCE-FAMILY PROTEIN MCE1C,"virulence, detoxification, adaptation",-,-,-,-,Variable,174.3130663,360.1296287,1.046835582,0.000210961,0.998634123,0.0000000776217,1.652101233,0.0000000000654758,1.325367678
Rv3599c/Mb3629A,Rv3599c,Mb3629A,0,hypothetical short protein,Conserved hypothetical protein,-,-,-,-,Identical,56.36745398,101.766982,1.048050355,0.001973026,-,-,-,-,-
