,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv2584c/Mb2615c,Rv2584c,Mb2615c,apt,ADENINE PHOSPHORIBOSYLTRANSFERASE APT APRT AMP DIPHOSPHORYLASE AMP PYROPHOSPHORYLASE TRANSPHOSPHORIBOSIDASE,intermediary metabolism and respiration,adenine phosphoribosyltransferase,"Nucleotide biosynthesis, Purines",Nucleotide biosynthesis,AD + PRPP = AMP + PPI,Variable,276.7745572,187.5246134,-0.56163136,0.000230991,-0.753336798,0.0000148571,-0.648556004,0.0000778226,-0.700946401
Rv0465c/Mb0474c,Rv0465c,Mb0474c,0,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN,regulatory proteins,-,-,-,-,Variable,139.7537018,834.3660176,2.577793902,0.0000022,-1.239873512,0.0000608222,-1.327178564,0.0000279685,-1.283526038
Rv2109c/Mb2133c,Rv2109c,Mb2133c,prcA,proteasome alpha subunit prcaB assembles with beta subunit prcb.,intermediary metabolism and respiration,-,-,-,-,Variable,493.2533048,482.8946894,-0.03062012,0.756192935,-0.527517985,0.0000738416,-0.62443833,0.0000105676,-0.575978157
Rv2058c/Mb2084c,Rv2058c,Mb2084c,rpmB2,50s ribosomal protein l28 rpmb2,information pathways,-,-,-,-,Identical,850.8768932,701.675983,-0.431088542,0.5198598,-2.071138685,0.00000298158,-1.588490901,0.0000801857,-1.829814793
Rv2394/Mb2415,Rv2394,Mb2415,ggtB,PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR GGTB GAMMA-GLUTAMYLTRANSFERASE GLUTAMYL TRANSPEPTIDASE,intermediary metabolism and respiration,-,-,-,-,Variable,308.8795642,226.9803356,-0.444477108,0.015092994,-0.616494441,0.0000146539,-0.537438711,0.0000681185,-0.576966576
Rv2953/Mb2977,Rv2953,Mb2977,0,enoyl reductase,lipid metabolism,-,-,-,-,Identical,249.9259359,258.6831469,-0.025737075,0.925990371,-0.495613525,0.0000761333,-0.663153752,0.00000243859,-0.579383638
Rv2990c/Mb3014c,Rv2990c,Mb3014c,0,HYPOTHETICAL PROTEIN,conserved hypotheticals ,-,-,-,-,Variable,2594.719514,2918.032387,0.169417302,0.568977669,-1.019334091,0.0000483114,-1.0645561,0.0000290701,-1.041945095
Rv3137/Mb3161,Rv3137,Mb3161,0,PROBABLE MONOPHOSPHATASE,intermediary metabolism and respiration,-,-,-,-,Variable,191.7137819,19.60379798,-3.289748964,0.000142132,-0.987537345,0.0000153757,-0.870339071,0.0000608591,-0.928938208
Rv2821c/Mb2845c,Rv2821c,Mb2845c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,21.70741813,11.0710349,-0.674645722,0.060933002,-0.836406962,0.0000636659,-0.975801154,0.0000106906,-0.906104058
Rv0991c/Mb1018c,Rv0991c,Mb1018c,0,conserved serine rich protein,Conserved hypothetical protein,-,-,-,-,Identical,216.8079388,231.8517937,0.830512279,NA,-1.271674344,0.0000641161,-1.571142345,0.00000352295,-1.421408345
Rv1112/Mb1142,Rv1112,Mb1142,0,Probable GTP binding protein,conserved hypotheticals,-,-,-,-,Variable,22.97911844,19.82103028,-0.213291497,0.233256847,-0.986934885,0.0000329519,-0.984118472,0.000033833,-0.985526679
Rv0774c/Mb0797c,Rv0774c,Mb0797c,0,PROBABLE CONSERVED EXPORTED PROTEIN,cell wall and cell processes,mycoyltransferase II. activity not demonstrated,"lipid biosynthesis, Synthesis of mycolic acids, MYCOLIC ACID CONDENSATION",Lipid biosyntheis,C78MYCOLATE_PP + TRE6P = PPM + TREHALOSEMONOMYCOLATE_P,Variable,173.860434,102.9406849,-0.756116364,0.017981265,-2.706039203,0.000000459372,-1.823335228,0.0000580064,-2.264687216
Rv0082/Mb0085,Rv0082,Mb0085,0,probable oxidoreductase,intermediate metabolism and respiration,-,-,-,-,Identical,58.14560161,16.51485228,-1.390249746,0.000000399835,-1.458735552,0.0000485458,-1.676426629,0.00000960492,-1.567581091
Rv0909/Mb0933,Rv0909,Mb0933,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,423.9886645,290.6290655,-0.544846702,0.00068032,-1.52329186,0.0000564542,-2.451639605,0.000000168616,-1.987465732
Rv0074/Mb0076,Rv0074,Mb0076,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,160.9262522,53.57114982,-1.48576613,NA,-1.442629096,0.0000455406,-1.638723794,0.0000102054,-1.540676445
Rv0417/Mb0425,Rv0417,Mb0425,thiG,PROBABLE THIAMIN BIOSYNTHESIS PROTEIN THIG THIAZOLE BIOSYNTHESIS PROTEIN,intermediary metabolism and respiration,PROBABLE THIAMIN BIOSYNTHESIS PROTEIN THIG,"Cofactor biosynthesis, Thiamine biosynthesis",Cofactor biosynthesis,DX5P + TS_COSH_TYR = HEMT + TS_PROTEIN,Variable,29.42924416,37.25598924,0.340221881,0.000278979,-0.830559736,0.0000519571,-1.053292717,0.00000303454,-0.941926226
3' end of Rv3887c/Mb3917c,Rv3887c,Mb3917c,eccd2,esx conserved component eccd2. esx-2 type vii secretion system protein. probable transmembrane protein.,cell wall and cell processes,-,-,-,-,Variable,54.34342385,63.13555624,0.216347257,0.307117024,-1.838218553,0.0000431565,-2.075059923,0.00000940444,-1.956639238
Rv2383c/Mb2404c,Rv2383c,Mb2404c,mbtB,PHENYLOXAZOLINE SYNTHASE MBTB PHENYLOXAZOLINE SYNTHETASE,lipid metabolism,"peptide synthetase, mbtB",mycobactin synthesis,Other,ATP + MBT_HOLO + SER = AMP + MBTB_SER + PPI,Variable,80.10867789,18.53932785,-2.111369593,0.00178665,-1.965137691,0.000000207073,-1.269044927,0.0000472159,-1.617091309
Rv2588c/Mb2619c,Rv2588c,Mb2619c,yajC,probable conserved membrane protein secretion factor yajc,cell wall and cell processes,-,-,-,-,Identical,616.890219,533.5415329,-0.101907554,0.715174812,-1.129892664,0.00000413232,-0.9267651,0.0000418781,-1.028328882
Rv1177/Mb1210,Rv1177,Mb1210,fdxC,probable ferredoxin fdxc,intermediate metabolism and respiration,-,-,-,-,Identical,2973.796787,1553.409106,-1.051250625,0.00000413068,-0.759335198,0.0000406027,-0.997457943,0.00000150357,-0.87839657
Rv2930/Mb2955,Rv2930,Mb2955,fadD26,fatty-acid-amp ligase fadd26 fatty-acid-amp synthetase fatty-acid-amp synthase,lipid metabolism,"phenolpthiocerol synthase ppsA - ppsE, fadD26, fadD28, pks7","Synthesis of Phthiocerol and Phenolphthiocerol, phenolpthiocerol (PPTC) synthesis",Lipid biosyntheis,3.0 MALCOA + PHPAA_COA + 2.0 SMMALONYLCOA = 5.0 CO2 + 5.0 COA + PHENOLPHTHIODIOLONE_A,Variable,829.580392,547.7250655,-0.598929891,0.114704997,-1.012948963,0.00000000301201,-0.489574912,0.0000420786,-0.751261938
Rv1461/Mb1496,Rv1461,Mb1496,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,289.852855,290.7963044,0.457316048,0.310924641,-1.016997094,0.000000169395,-0.658302853,0.0000405811,-0.837649973
Rv0752c/Mb0774c,Rv0752c,Mb0774c,fadE9,PROBABLE ACYL-COA DEHYDROGENASE FADE9,lipid metabolism,-,-,-,-,Variable,48.6756949,62.32081604,0.356512549,0.524757815,-0.672764807,0.0000380445,-0.946472161,0.000000607773,-0.809618484
Rv0986/Mb1012,Rv0986,Mb1012,0,PROBABLE ADHESION COMPONENT TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER,cell wall and cell processes,-,-,-,-,Variable,42.7467165,31.68895001,-0.431833749,0.06260523,-1.059095661,0.0000370907,-1.493024918,0.000000573465,-1.27606029
Rv0569/Mb0584,Rv0569,Mb0584,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,169.613402,188.4864216,0.192042725,0.519293038,-1.828120114,0.0000000230183,-1.036851028,0.0000347566,-1.432485571
Rv2625c/Mb2658c,Rv2625c,Mb2658c,0,probable conserved transmembrane alanine and leucine rich protein,cell wall and cell processes,-,-,-,-,Identical,31.71338006,35.5542889,0.124837953,0.798510422,-1.644723643,0.000000127534,-1.063617515,0.0000338046,-1.354170579
Rv2381c/Mb2402c,Rv2381c,Mb2402c,mbtD,polyketide synthetase mbtd %28polyketide synthase%29,lipid metabolism,"polyketide synthase mbtC, mbtD",mycobactin synthesis,Other,ACCOA + MALCOA + MBT_HOLO = 2.0 COA + MBTCD_HBA,Identical,82.44556617,29.98533355,-1.519614321,0.0000000120967,-2.273166321,0.00000187435,-1.80092105,0.0000308119,-2.037043686
Rv0098/Mb0101,Rv0098,Mb0101,fcot,probable fatty acyl coa thioesterase type iii fcot,lipid metabolism,"fas II Module  (kasA/B, mabA/fabG1, fabA/fab2, inhA)","lipid biosynthesis, Synthesis of mycolic acids, FASIIA module",Lipid biosyntheis,CIS_DELTA_3_ENOYL_C22_ACYL_ACP + 5.0 MALACP + 10.0 NADPH = 5.0 ACP + CIS_DELTA_13_ENOYL_C32_ACYL_ACP + 5.0 CO2 + 10.0 NADP,Identical,31.74622798,38.9658233,0.280329879,0.123126002,-1.82998492,0.0000000831364,-1.14985239,0.0000308119,-1.489918655
3' end of Rv2290/Mb2313,Rv2290,Mb2313,lppOb,Probable conserved lipoprotein lppOb,cell wall and cell processes,-,-,-,-,Variable,560.9210593,270.94529,-1.04979618052115,0.000170117,-1.597578245,0.00000571881,-1.408386915,0.0000249262,-1.50298258
5' end of Rv2290/Mb2312,Rv2290,Mb2312,lppOa,Probable conserved lipoprotein lppOa,cell wall and cell processes,-,-,-,-,Variable,560.9210593,117.9302121,-2.2498643846294,0.000000193,-1.597578245,0.00000571881,-1.408386915,0.0000249262,-1.50298258
Rv2006/Mb2029,Rv2006,Mb2029,otsB1,PROBABLE TREHALOSE-6-PHOSPHATE PHOSPHATASE OTSB1 TREHALOSE-PHOSPHATASE TPP,"virulence, detoxification, adaptation",trehalosemonomycolatephosphate phosphatase. Possible candisdates are otsB1 and Rv3400.,"lipid biosynthesis, Synthesis of mycolic acids, MYCOLIC ACID CONDENSATION",Lipid biosyntheis,TREHALOSEMONOMYCOLATE_P = PI + TREHALOSEMONOMYCOLATE(CY),Variable,28.18925409,35.76055865,0.343223971,0.042273987,-1.38790148,0.0000191298,-1.451152579,0.0000110048,-1.41952703
Rv1473/Mb1508,Rv1473,Mb1508,0,probable macrolide-transport atp-binding protein abc transporter,cell wall and cell processes,-,-,-,-,Identical,170.5809929,137.9423672,-0.228810171,0.219153874,-1.066385464,0.0000185355,-1.139559944,0.00000843293,-1.102972704
Rv2486/Mb2511,Rv2486,Mb2511,echA14,probable enoyl-coa hydratase echa14 %28enoyl hydrase%29 %28unsaturated acyl-coa hydratase%29 %28crotonase%29,lipid metabolism,"enoyl-CoA hydratase echA8, echA6, echA14, echA12","Amino acid degradation, Branched chain amino acids, Isoleucine",Amino acid metabolism,2MBECOA = HMBUTCOA,Identical,94.72460963,88.05810314,-0.030724315,0.906995022,-0.764791591,0.0000254126,-0.989270368,0.00000111705,-0.877030979
Rv1078/Mb1107,Rv1078,Mb1107,pra,Probable Proline-rich antigen homolog pra,conserved hypotheticals,-,-,-,-,Variable,298.7578153,303.1423912,0.021019158,0.950442291,-1.098528945,0.0000226985,-1.296845044,0.00000294831,-1.197686994
Rv0180c/Mb0186c,Rv0180c,Mb0186c,-,-,cell wall and cell processes,-,-,-,-,Identical,118.0062986,-,-0.174984356,0.155183898,-0.746855446,0.0000247752,-1.074493773,0.000000266811,-0.910674609
Rv3814c/Mb3844c,Rv3814c,Mb3844c,0,possible acyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,68.67364565,47.08497867,-0.51940101,NA,-0.816345247,0.0000240303,-1.205392531,0.000000178573,-1.010868889
Rv0466/Mb0475,Rv0466,Mb0475,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,206.1323769,124.5118079,-0.842367015,0.00000108486,-0.773364904,0.000000557135,-0.574451608,0.0000229969,-0.673908256
Rv2454c/Mb2481c,Rv2454c,Mb2481c,0,probable oxidoreductase %28beta subunit%29,intermediate metabolism and respiration,a-ketoglutarate: ferredoxin oxidoreductase,Citrate cycle (TCA cycle),Central carbon metabolism,FERI + AKG + COA = SUCCOA + FERO + CO2 ,Identical,391.9923543,275.9992787,-0.3211094,0.128830616,-0.634856572,0.0000151957,-0.6707325,0.00000823219,-0.652794536
Rv0106/Mb0109,Rv0106,Mb0109,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,467.1156464,275.0247258,-0.894846126,0.029711566,-2.080226589,0.0000000016167,-1.021386952,0.00002263,-1.55080677
Rv1294/Mb1326,Rv1294,Mb1326,thrA,probable homoserine dehydrogenase thra,intermediate metabolism and respiration,homoserine dehydrogenase thrA,"Amino acid biosynthesis, The aspartate family, Threonine",Amino acid metabolism,ASPSA + NADPH = HSER + NADP,Identical,278.0628187,166.780092,-0.761808623,0.00000299032,-0.618334425,0.0000207806,-1.057607105,0.0000000202679,-0.837970765
3' end of Rv3894c/Mb3923c,Rv3894c,Mb3923c,eccc2,POSSIBLE CONSERVED MEMBRANE PROTEIN [SECOND PART],conserved hypotheticals,-,-,-,-,Variable,90.22869207,58.65553315,-0.621319064755025,0.000775277,-1.630532327,0.0000000716257,-1.053904866,0.0000201414,-1.342218596
5' end of Rv3894c/Mb3924c,Rv3894c,Mb3924c,eccc2,POSSIBLE CONSERVED MEMBRANE PROTEIN [FIRST PART],cell wall and cell processes,-,-,-,-,Variable,90.22869207,19.20848297,-2.23184268935971,0.00000113,-1.630532327,0.0000000716257,-1.053904866,0.0000201414,-1.342218596
Rv0989c/Mb1016c,Rv0989c,Mb1016c,grcC2,PROBABLE POLYPRENYL-DIPHOSPHATE SYNTHASE GRCC2 POLYPRENYL PYROPHOSPHATE SYNTHETASE,intermediary metabolism and respiration,-,-,-,-,Variable,62.88878479,21.43951963,-1.552530177,0.0000158,-0.813889504,0.0000190601,-1.055212102,0.000000792043,-0.934550803
Rv1398c/Mb1433c,Rv1398c,Mb1433c,vapb10,possible antitoxin vapb10,"virulence, detoxification,adaptation",-,-,-,-,Identical,18746.95462,15636.22441,-0.288795697,0.366438958,-2.295556312,0.0000169595,-2.677382804,0.00000267429,-2.486469558
Rv2382c/Mb2403c,Rv2382c,Mb2403c,mbtC,polyketide synthetase mbtc %28polyketide synthase%29,lipid metabolism,"polyketide synthase mbtC, mbtD",mycobactin synthesis,Other,ACCOA + MALCOA + MBT_HOLO = 2.0 COA + MBTCD_HBA,Identical,66.79693522,17.65306771,-1.943646559,0.0000000000000000276082,-2.464071752,0.0000000844443,-1.629291636,0.0000178667,-2.046681694
Rv1363c/Mb1398c,Rv1363c,Mb1398c,0,POSSIBLE MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,131.2689519,169.6802239,0.370292704,0.107612277,-1.458068291,0.0000171307,-2.055110934,0.000000231569,-1.756589613
5' end of Rv0987/Mb1013,Rv0987,Mb1013,0,PROBABLE ADHESION COMPONENT TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER,cell wall and cell processes,-,-,-,-,Variable,39.48140644,23.67669723,-0.737705536596502,0.010557367,-1.384648916,0.000005988,-1.31840567,0.0000107,-1.351527293
3' end of Rv0987/Mb1014,Rv0987,Mb1014,0,PROBABLE ADHESION COMPONENT TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER,cell wall and cell processes,-,-,-,-,Variable,39.48140644,9.735483917,-2.0198487861754,0.000170314,-1.384648916,0.000005988,-1.31840567,0.0000107,-1.351527293
Rv1286/Mb1317,Rv1286,Mb1317,cysN,PROBABLE BIFUNCTIONAL ENZYME CYSN/CYSC: SULFATE ADENYLTRANSFERASE SUBUNIT 1 B ADENYLYLSULFATE KINASE,intermediary metabolism and respiration,"adenylyl-sulfate kinase, cysNC",Sulfate metabolism,Other,APS + ATP = ADP + PAPS,Variable,150.7489001,111.8607223,-0.430443924,0.412439784,-0.778851201,0.00000924802,-0.800707683,0.0000066057,-0.789779442
Rv1924c/Mb1959c,Rv1924c,Mb1959c,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,266.161641,104.9215169,-1.380171374,0.0000000000186989,-1.333923418,0.0000056188,-1.281637891,0.00000906366,-1.307780655
Rv0220/Mb0226,Rv0220,Mb0226,lipC,probable esterase lipc,intermediate metabolism and respiration,-,-,-,-,Identical,672.7751662,553.5418754,-0.342420757,0.052533808,-0.66750901,0.0000128479,-0.96911187,0.000000107836,-0.81831044
Rv1498c/Mb1535c,Rv1498c,Mb1535c,0,probable methyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,126.6555923,138.6442247,0.540740707,0.004113785,-1.218667087,0.00000695404,-1.237851801,0.00000576478,-1.228259444
Rv3804c/Mb3834c,Rv3804c,Mb3834c,fbpA,secreted antigen 85-a fbpa %28mycolyl transferase 85a%29 %28fibronectin-binding protein a%29 %28antigen 85 complex a%29,lipid metabolism,"mycoyltransferase Antigen-85 complex (FbpA, FbpB, FbpC)",MAPC biosynthesis,Other,0.008 ARABINOGALACTAN_PEPTIDOGLYCAN + 0.238 TREHALOSEMONOMYCOLATE = MAPC + 0.238 TRE,Identical,2836.433929,743.0913681,-1.888208721,0.000000000000000000000000000000000311676,-1.392702304,0.0000000156799,-0.843236793,0.0000118555,-1.117969549
Rv1498A/Mb1536c,Rv1498A,Mb1536c,0,conserved protein,conserved hypotheticals,-,-,-,-,Variable,85.27561641,185.2198218,1.119033317,0.0000724,-3.403200482,0.000000113036,-2.386731244,0.000011413,-2.894965863
Rv1698/Mb1724,Rv1698,Mb1724,mctb,outer membrane protein mctb,cell wall and cell processes,-,-,-,-,Identical,289.9666741,302.3389164,0.001789723,0.991071658,-1.234724821,0.00000770395,-1.328067019,0.00000312929,-1.28139592
Rv0823c/Mb0846c,Rv0823c,Mb0846c,0,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN,regulatory proteins,-,-,-,-,Variable,1777.964572,1207.633586,-0.558043791,0.003615348,-1.360281998,0.00000131098,-1.166953308,0.00000900817,-1.263617653
Rv0911/Mb0935,Rv0911,Mb0935,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,158.8834363,105.6857641,-0.677084887,0.000394947,-0.635946246,0.00000922489,-0.884325102,0.000000133578,-0.760135674
Rv0280/Mb0288,Rv0280,Mb0288,PPE3,ppe family protein ppe3,PE/PPE,-,-,-,-,Variable,1083.068077,751.7414599,-0.52681545,0.155131217,-2.172955243,0.000005988,-2.278324499,0.00000334692,-2.225639871
Rv3477/Mb3504,Rv3477,Mb3504,PE31,pe family protein pe31,PE/PPE,-,-,-,-,Variable,1334.376482,210.8578875,-2.661822872,0.000708472,-2.361532372,0.00000522347,-2.454614693,0.00000302648,-2.408073532
Rv3244c/Mb3272c,Rv3244c,Mb3272c,lpqB,PROBABLE CONSERVED LIPOPROTEIN LPQB,cell wall and cell processes,-,-,-,-,Variable,190.5553638,198.6912689,0.060318259,0.279960786,-1.034216118,0.0000065351,-1.303926233,0.000000347754,-1.169071175
Rv0145/Mb0150,Rv0145,Mb0150,0,possible s-adenosylmethionine-dependent methyltransferase,lipid metabolism,-,-,-,-,Identical,1194.670226,642.2505484,-0.688806293,0.001141309,-1.334592558,0.00000500209,-1.478172656,0.00000139229,-1.406382607
Rv1878/Mb1910,Rv1878,Mb1910,glnA3,PROBABLE GLUTAMINE SYNTHETASE GLNA3 GLUTAMINE SYNTHASE GS-I,intermediary metabolism and respiration,"glutamine synthetase glnA1, glnA3, glnA4","Amino acid biosynthesis, Glutamate family, Glutamate/glutamine",Amino acid metabolism,ATP + GLU + NH3 = ADP + GLN + PI,Variable,28.24116793,31.94630031,0.17784911,0.239950169,-1.219102824,0.0000060482,-1.624349562,0.000000143371,-1.421726193
Rv2386c/Mb2407c,Rv2386c,Mb2407c,mbtI,isochorismate synthase mbti,lipid metabolism,"isochorismate synthase entC, mbt1","Cofactor biosynthesis, Menaquinone biosynthesis",Cofactor biosynthesis,CHOR = ICHOR,Identical,86.04994541,17.48605155,-2.271169173,0.00000000000278408,-2.19905834,0.00000000506957,-1.313270103,0.00000561145,-1.756164221
Rv2373c/Mb2394c,Rv2373c,Mb2394c,dnaJ2,probable chaperone protein dnaj2,"virulence, detoxification,adaptation",-,-,-,-,Identical,372.9471229,327.2873906,-0.123974131,0.482685005,-0.574768539,0.00000438786,-0.639058655,0.00000115489,-0.606913597
Rv1184c/Mb1216c,Rv1184c,Mb1216c,chp2,possible exported protein,cell wall and cell processes,-,-,-,-,Identical,997.6495856,47.29454072,-2.989139273,0.00000000000268684,-1.778011113,0.0000000394023,-1.258291118,0.00000541985,-1.518151115
Rv0087/Mb0090,Rv0087,Mb0090,hycE,possible formate hydrogenase hyce fhl,intermediary metabolism and respiration,-,-,-,-,Variable,23.29042985,9.3388732,-1.318416872,0.003304085,-1.485377997,0.0000000352623,-1.034697664,0.0000045632,-1.260037831
Rv0134/Mb0139-1,Rv0134,Mb0139-1,ephf,possible epoxide hydrolase ephf epoxide hydratase arene-oxide hydratase,"virulence, detoxification, adaptation",-,-,-,-,Variable,264.673496,191.7040008,-0.465333287075759,0.052150179,-1.632299275,0.0000000881818,-1.225278593,0.0000041964,-1.428788934
Rv0134/Mb0139-3,Rv0134,Mb0139-3,ephf,possible epoxide hydrolase ephf epoxide hydratase arene-oxide hydratase,"virulence, detoxification, adaptation",-,-,-,-,Variable,264.673496,124.0941743,-1.09277834465158,0.000620881,-1.632299275,0.0000000881818,-1.225278593,0.0000041964,-1.428788934
Rv0134/Mb0139-2,Rv0134,Mb0139-2,ephf,possible epoxide hydrolase ephf epoxide hydratase arene-oxide hydratase,"virulence, detoxification, adaptation",-,-,-,-,Variable,264.673496,70.63688385,-1.90572012809108,0.0000613,-1.632299275,0.0000000881818,-1.225278593,0.0000041964,-1.428788934
Rv0134/Mb0139-4,Rv0134,Mb0139-4,ephf,possible epoxide hydrolase ephf epoxide hydratase arene-oxide hydratase,"virulence, detoxification, adaptation",-,-,-,-,Variable,264.673496,55.66991481,-2.24924395248988,0.0000399,-1.632299275,0.0000000881818,-1.225278593,0.0000041964,-1.428788934
Rv1984c/Mb2006c,Rv1984c,Mb2006c,cfp21,probable cutinase precursor cfp21,cell wall and cell processes,-,-,-,-,Identical,145.6131452,105.3089824,-0.504437511,0.04587208,-0.930346139,0.000000782789,-0.860021452,0.0000022444,-0.895183796
3' end of Rv0711/Mb0732,Rv0711,Mb0732,atsAb,POSSIBLE ARYLSULFATASE ATSAb [SECOND PART] ARYL-SULFATE SULPHOHYDROLASE ARYLSULPHATASE,intermediary metabolism and respiration,-,-,-,-,Variable,190.7658228,128.0477709,-0.575120586576303,0.012348102,-1.987319782,0.0000000298018,-1.430298815,0.00000270547,-1.708809298
5' end of Rv0711/Mb0731,Rv0711,Mb0731,atsAa,POSSIBLE ARYLSULFATASE ATSAa [FIRST PART] ARYL-SULFATE SULPHOHYDROLASE ARYLSULPHATASE,intermediary metabolism and respiration,-,-,-,-,Variable,190.7658228,369.0852237,0.952151256212502,0.0000569,-1.987319782,0.0000000298018,-1.430298815,0.00000270547,-1.708809298
Rv3399/Mb3432,Rv3399,Mb3432,0,possible s-adenosylmethionine-dependent methyltransferase,conserved hypotheticals,-,-,-,-,Variable,53.49313258,39.01820425,-0.455206309,0.046442264,-0.528541763,0.00000254842,-1.010978792,0.000000000341051,-0.769760278
Rv3133c/Mb3157c,Rv3133c,Mb3157c,devR,two component transcriptional regulatory protein devr %28probably luxr/uhpa-family%29,regulatory proteins,-,-,-,-,Identical,100.0718336,64.54637928,-0.546399835,0.020399623,-1.679407367,0.0000000473372,-1.257556675,0.00000241047,-1.468482021
Rv2164c/Mb2188c,Rv2164c,Mb2188c,0,PROBABLE CONSERVED PROLINE RICH MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,128.9644662,105.3443052,-0.291861286,0.118463212,-1.523746967,0.00000218191,-1.761979717,0.000000247095,-1.642863342
Rv2379c/Mb2400c,Rv2379c,Mb2400c,mbtF,PEPTIDE SYNTHETASE MBTF PEPTIDE SYNTHASE,lipid metabolism,-,-,-,-,Variable,136.5757071,52.95922469,-1.366746986,0.000625864,-1.467758288,0.00000000444968,-0.931827692,0.00000241505,-1.19979299
Rv0469/Mb0478,Rv0469,Mb0478,umaA1,possible mycolic acid synthase umaa,lipid metabolism,-,-,-,-,Identical,664.7108452,303.9598933,-0.864107711,NA,-1.343913316,0.000000148912,-1.113400507,0.0000019112,-1.228656911
Rv1730c/Mb1759c,Rv1730c,Mb1759c,0,possible penicillin-binding protein,cell wall and cell processes,-,-,-,-,Identical,85.46782527,23.15233215,-1.883630813,0.000000000000000000000000000000663546,-1.44798914,0.00000123913,-1.515596045,0.000000733709,-1.481792592
Rv3561/Mb3591,Rv3561,Mb3591,fadD3,PROBABLE FATTY-ACID-COA LIGASE FADD3 FATTY-ACID-COA SYNTHETASE FATTY-ACID-COA SYNTHASE,lipid metabolism,-,-,-,-,Variable,18.30967257,20.49933111,0.162970844,0.57374032,-3.047258178,0.00000154902,-3.675300279,0.000000134695,-3.361279228
Rv1521/Mb1548,Rv1521,Mb1548,fadD25,probable fatty-acid-amp ligase fadd25 fatty-acid-amp synthetase fatty-acid-amp synthase,lipid metabolism,-,-,-,-,Variable,191.713347,213.1998061,0.153255346,0.529812399,-0.858153404,0.0000000673982,-0.691617751,0.00000131034,-0.774885577
Rv2377c/Mb2398c,Rv2377c,Mb2398c,mbtH,PUTATIVE CONSERVED PROTEIN MBTH,lipid metabolism,-,-,-,-,Variable,173.8171165,58.37164404,-1.57423055,0.000241816,-0.980487423,0.00000123733,-1.198980398,0.0000000876626,-1.08973391
Rv0861c/Mb0884c,Rv0861c,Mb0884c,ercc3,dna helicase ercc3,information pathways,-,-,-,-,Variable,177.4691578,140.7856028,-0.334068515,0.026695225,-1.397152316,0.0000000200923,-1.045121461,0.00000113443,-1.221136889
Rv0282/Mb0290,Rv0282,Mb0290,ecca3,esx conserved component ecca3. esx-3 type vii secretion system protein.,conserved hypotheticals,-,-,-,-,Variable,3355.655108,2054.469029,-0.707828862,0.019337829,-2.676861216,0.000000000182647,-1.475226546,0.000000867036,-2.076043881
Rv1866/Mb1897,Rv1866,Mb1897,0,conserved protein,lipid metabolism,-,-,-,-,Variable,20.16427204,17.08596096,-0.238989933,0.255214896,-1.92907298,0.0000000569666,-1.605121133,0.000000801551,-1.767097057
Rv0972c/Mb0997c,Rv0972c,Mb0997c,fadE12,acyl-coa dehydrogenase fade12,lipid metabolism,-,-,-,-,Variable,53.34001399,57.87823509,0.117802727,0.403596157,-1.036836707,0.000000104278,-0.905975646,0.00000072867,-0.971406177
Rv1162/Mb1194,Rv1162,Mb1194,narH,probable respiratory nitrate reductase %28beta chain%29 narh,intermediate metabolism and respiration,"nitrate reductase narGHIJ, or fused narX",Nitrogen metabolism,Other,MKH2 + NO3 + 0.001 MOLYBDENUM = MK + NO2 + 2 H,Identical,281.8302911,26.03493688,-2.525514378,0.00000000000328271,-1.924695418,0.00000082143,-2.876690956,0.00000000465128,-2.400693187
Rv1908c/Mb1943c,Rv1908c,Mb1943c,katG,CATALASE-PEROXIDASE-PEROXYNITRITASE T KATG,"virulence, detoxification, adaptation","catalase-peroxidase, katG",0,Other,2.0 H2O2 = O2,Variable,153.2115104,173.0286475,0.167374177,0.057012708,-0.630988953,0.0000000340533,-0.50610048,0.000000760903,-0.568544717
