,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv1538c/Mb1565c,Rv1538c,Mb1565c,ansA,probable l-aparaginase ansa,intermediate metabolism and respiration,asparaginase ansA,"Amino acid degradation, The aspartate family, Asparagine",Amino acid metabolism,ASN = ASP + NH3,Identical,72.76724891,69.77561312,-0.028574156,0.930784577,0.511392441,0.00000236447,0.397130746,0.0000467855,0.454261594
Rv0472c/Mb0482c,Rv0472c,Mb0482c,0,probable transcriptional regulatory protein %28possibly tetr-family%29,regulatory proteins,-,-,-,-,Identical,297.189445,335.2362046,0.058033663,0.831858476,0.274493637,0.051426945,0.635821135,0.000100091,0.455157386
Rv1875/Mb1906,Rv1875,Mb1906,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,162.8482744,163.9982112,0.280511707,0.338854477,0.547259632,0.0000190928,0.365511435,0.001136139,0.456385533
Rv0679c/Mb0698c,Rv0679c,Mb0698c,0,conserved threonine rich protein,Conserved hypothetical protein,-,-,-,-,Identical,85.43150614,165.1733074,0.962917395,0.0000000000000000503095,0.442775349,0.003322844,0.470206727,0.001857344,0.456491038
Rv0560c/Mb0575c,Rv0560c,Mb0575c,0,possible benzoquinone methyltransferase %28methylase%29,intermediate metabolism and respiration,-,-,-,-,Identical,75.73329029,123.0234397,1.319355706,0.018569399,-0.096049879,0.746587373,1.010385717,0.000783821,0.457167919
Rv2841c/Mb2866c,Rv2841c,Mb2866c,nusA,probable n utilization substance protein a nusa,information pathways,-,-,-,-,Identical,140.3221317,220.0964074,0.739472748,0.000780045,0.621983695,0.00014257,0.296577547,0.033098193,0.459280621
Rv0926c/Mb0949c,Rv0926c,Mb0949c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,77.48135522,56.2078588,-0.521088625,0.00000744256,0.454355331,0.014045829,0.464828376,0.010945374,0.459591854
Rv0317c/Mb0325c,Rv0317c,Mb0325c,glpQ2,possible glycerophosphoryl diester phosphodiesterase glpq2 %28glycerophosphodiester phosphodiesterase%29,intermediate metabolism and respiration,-,-,-,-,Identical,241.5763132,249.0221044,-0.017171854,0.940156794,0.411048711,0.000240417,0.508427984,0.0000260697,0.459738348
Rv1213/Mb1245,Rv1213,Mb1245,glgC,glucose-1-phosphate adenylyltransferase glgc %28adp-glucose synthase%29 %28adp-glucose pyrophosphorylase%29,intermediate metabolism and respiration,-,-,-,-,Identical,96.68118735,115.3601672,0.200702913,0.255679573,0.382831321,0.047994391,0.537804031,0.006455879,0.460317676
Rv1464/Mb1499,Rv1464,Mb1499,csd,probable cysteine desulfurase csd,intermediate metabolism and respiration,cysteine desulfhydrase,"Amino acid degradation, The serine family, cysteine",Amino acid metabolism,CYS = H2S + NH3 + PYR,Identical,228.6193934,289.9646555,0.750066806,0.067824205,-0.015368811,0.964850019,0.941492235,0.003908297,0.463061712
Rv0433/Mb0441,Rv0433,Mb0441,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,367.1572833,302.5761501,-0.353908855,0.098734978,0.353064129,0.079637172,0.573450984,0.005670299,0.463257557
Rv0775/Mb0798,Rv0775,Mb0798,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,294.1330006,167.6703774,-0.88525305,0.000000506676,0.591774359,0.161037004,0.335801346,0.41233309,0.463787852
Rv1868/Mb1899,Rv1868,Mb1899,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,32.9365525,57.36401275,0.808971709,0.0000000000000000178967,0.421855334,0.01625945,0.506457178,0.00457221,0.464156256
Rv1820/Mb1851,Rv1820,Mb1851,ilvG,probable acetolactate synthase ilvg %28acetohydroxy-acid synthase%29%28als%29,intermediate metabolism and respiration,"acetolactate synthase ilvX, ilvG, ilvB1, ilvB2","Amino acid biosynthesis, Branched chain amino acids, Isoleucine",Amino acid metabolism,OBUT + PYR = ABUT + CO2,Identical,91.57267758,76.75112919,-0.256794802,0.110964244,0.094450214,0.848480633,0.834662624,0.058062348,0.464556419
Rv3615c/Mb3645c,Rv3615c,Mb3645c,espc,esx-1 secretion-associated protein espc,cell wall and cell processes,-,-,-,-,Identical,633.3703091,1051.663194,0.980162836,0.011204242,0.319422283,0.330294839,0.611188286,0.052945278,0.465305284
Rv0356c/Mb0363c,Rv0356c,Mb0363c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,40.17202388,44.14364159,0.039126086,0.913455624,0.32859995,0.423143683,0.603136652,0.118475394,0.465868301
Rv2131c/Mb2155c,Rv2131c,Mb2155c,cysQ,monophosphatase cysq,intermediate metabolism and respiration,-,-,-,-,Identical,350.3110904,348.7434913,-0.041562027,0.803323861,0.169047435,0.515670973,0.766378327,0.00342462,0.467712881
Rv0426c/Mb0434c,Rv0426c,Mb0434c,0,possible transmembrane protein,cell wall and cell processes,-,-,-,-,Identical,243.8492502,259.5224258,0.140099234,0.664096044,0.796445065,0.00000820045,0.14025965,0.297110355,0.468352358
Rv3755c/Mb3781c,Rv3755c,Mb3781c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,456.5092729,447.7519165,-0.088807617,0.588974138,0.306174742,0.146882987,0.632095075,0.00408535,0.469134909
Rv3043c/Mb3069c,Rv3043c,Mb3069c,ctaD,probable cytochrome c oxidase polypeptide i ctad %28cytochrome aa3 subunit 1%29,intermediate metabolism and respiration,"aa3-type cytochrome c oxidase, ctaCDE AND cytochrome bc1 Or bd-type menaquinol oxidase",Energy metabolism,Other,2.0 HEME_FE3 + MKH2 = 2.0 HEME_FE2 + MK,Identical,295.6147986,253.9065059,-0.208542182,0.282588452,0.463193237,0.00000140061,0.47829873,0.000000976473,0.470745983
Rv1881c/Mb1913c,Rv1881c,Mb1913c,lppE,possible conserved lipoprotein lppe,cell wall and cell processes,-,-,-,-,Identical,213.712471,185.9800904,-0.281456515,NA,0.595833484,0.380749827,0.35051927,0.590163832,0.473176377
Rv1989c/Mb2011c,Rv1989c,Mb2011c,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,58.25091903,99.57695695,0.934335741,0.001607538,-0.033920669,0.91237778,0.980957124,0.000873014,0.473518228
Rv0539/Mb0553,Rv0539,Mb0553,0,probable dolichyl-phosphate sugar synthase %28dolichol-phosphate sugar synthetase%29 %28dolichol-phosphate sugar transferase%29 %28sugar phosphoryldolichol synthase%29,intermediate metabolism and respiration,-,-,-,-,Identical,73.17438898,93.79883748,0.365377196,0.100059232,0.553449741,0.008634598,0.393742632,0.047994587,0.473596187
Rv1404/Mb1439,Rv1404,Mb1439,0,probable transcriptional regulatory protein,regulatory proteins,-,-,-,-,Identical,393.9677787,416.865786,0.207259161,0.358765786,0.094629505,0.755853477,0.85344314,0.003631147,0.474036323
Rv3730c/Mb3757c,Rv3730c,Mb3757c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,48.00488283,46.51781958,-0.033812544,0.876085635,0.499760334,0.006156772,0.449289242,0.011035585,0.474524788
Rv0802c/Mb0825c,Rv0802c,Mb0825c,0,possible succinyltransferase in the gcn5-related n-acetyltransferase family,intermediate metabolism and respiration,-,-,-,-,Identical,48.2589978,76.08410495,0.73333437,0.00000522826,0.424853075,0.008101424,0.524879035,0.001512956,0.474866055
Rv3614c/Mb3644c,Rv3614c,Mb3644c,espd,esx-1 secretion-associated protein espd,cell wall and cell processes,-,-,-,-,Identical,845.0201003,1721.161722,1.193441817,0.000715702,0.407080868,0.003894301,0.545358167,0.000288319,0.476219518
Rv2365c/Mb2386c,Rv2365c,Mb2386c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,73.90811998,74.47013487,-0.013218854,0.964686499,0.472059249,0.034556925,0.483566036,0.027299794,0.477812642
Rv3228/Mb3257,Rv3228,Mb3257,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,51.61681755,74.27094971,0.597589788,0.008185843,0.418746182,0.109537809,0.537550167,0.037817252,0.478148175
Rv0678/Mb0697,Rv0678,Mb0697,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,881.8888606,1793.707063,1.044903735,0.000168353,-0.029454783,0.915358078,0.987815278,0.000287579,0.479180247
Rv1654/Mb1682,Rv1654,Mb1682,argB,probable acetylglutamate kinase argb,intermediate metabolism and respiration,acetylglutamate kinase,"Amino acid biosynthesis, Glutamate family, Arginine",Amino acid metabolism,ATP + NAGLU = ADP + NAGLUP,Identical,58.63530829,37.93904066,0.602032332,NA,0.397355775,0.03984283,0.561580474,0.004685067,0.479468124
Rv2252/Mb2276,Rv2252,Mb2276,0,diacylglycerol kinase,lipid metabolism,-,-,-,-,Identical,24.04258188,31.91629536,0.397867288,0.040679982,0.292458005,0.073971527,0.668345129,0.000286445,0.480401567
Rv1341/Mb1376,Rv1341,Mb1376,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,190.5647266,188.5846652,-0.037466508,0.861640879,0.419149824,0.108466296,0.543893015,0.034971157,0.48152142
Rv2682c/Mb2701c,Rv2682c,Mb2701c,dxs1,probable 1-deoxy-d-xylulose 5-phosphate synthase dxs1 %281-deoxyxylulose-5-phosphate synthase%29 %28dxp synthase%29 %28dxps%29,intermediate metabolism and respiration,1-deoxy-D-xylulose-5-phosphate synthase,Polyprenoids biosynthesis,Other,G3P + PYR = CO2 + DX5P,Identical,188.8855879,280.3790173,0.587713506,0.002267924,0.198509145,0.612026831,0.768262829,0.035584493,0.483385987
Rv1421/Mb1456,Rv1421,Mb1456,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,150.7326603,271.4820252,0.819573003,0.00000000000000000726729,0.12681763,0.596017773,0.840348173,0.000760705,0.483582901
Rv0546c/Mb0560c,Rv0546c,Mb0560c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,129.4859519,97.9775693,-0.485984155,0.081148864,0.311622859,0.146882987,0.657874064,0.00358589,0.484748462
Rv0390/Mb0396,Rv0390,Mb0396,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,146.2609571,92.30973483,-0.7130256,0.002903455,0.231738018,0.345723375,0.738925599,0.003437056,0.485331809
Rv1082/Mb1111,Rv1082,Mb1111,mca,mycothiol conjugate amidase mca %28mycothiol s-conjugate amidase%29,"virulence, detoxification,adaptation","mycothiol conjugate amidase, mca","Cofactor biosynthesis, mycothiol biosynthesis",Cofactor biosynthesis,MYCOTHIOL_S_CONJUGATE = N_ACETYL_S_CONJUGATE + 0.999 NG_INS,Identical,255.111694,285.5082206,0.180159466,0.113795248,0.344862668,0.019213474,0.626312168,0.000164632,0.485587418
Rv2170/Mb2192,Rv2170,Mb2192,0,gcn5-related n-acetyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,33.28368416,34.53624179,0.092008563,0.763849018,0.560270482,0.001014389,0.41108171,0.009434907,0.485676096
Rv2179c/Mb2201c,Rv2179c,Mb2201c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,24.27439891,29.28991255,0.293924728,0.171180841,0.417525156,0.030567051,0.554639764,0.00491667,0.48608246
Rv1402/Mb1437,Rv1402,Mb1437,priA,putative primosomal protein n' pria %28replication factor y%29,information pathways,-,-,-,-,Identical,54.03505473,53.10808783,0.008100217,0.975204045,0.783934067,0.032590812,0.189166196,0.601792685,0.486550132
Rv0183/Mb0189,Rv0183,Mb0189,0,possible lysophospholipase,intermediate metabolism and respiration,0,"Acylglycerol catabolism, Monoacylglyceride",Lipid biosyntheis,MAG = 0.1 9_OCTADECENOATE + 0.1 EICOSANOATE + GL + 0.1 HEXACOSANOATE + 0.2 HEXADECANOATE + 0.1 NONADECANOATE + 0.1 OCTADECANOATE + 0.1 PENTADECANOATE + 0.1 TETRACOSANOATE,Identical,214.8941974,157.4121203,-0.540655601,0.03799277,0.20947153,0.569600816,0.764950353,0.027696684,0.487210941
Rv2965c/Mb2989c,Rv2965c,Mb2989c,kdtB,probable phosphopantetheine adenylyltransferase kdtb %28pantetheine-phosphate adenylyltransferase%29 %28ppat%29 %28dephospho-coa pyrophosphorylase%29,cell wall and cell processes,pantetheine-phosphate adenylyltransferase,"Cofactor biosynthesis, Coenzyme-A biosynthesis",Cofactor biosynthesis,4PPNTE + ATP = DPCOA + PPI,Identical,193.7037869,156.0369007,-0.391101647,0.07140635,0.418989728,0.006315279,0.555613341,0.000627211,0.487301534
Rv1828/Mb1859,Rv1828,Mb1859,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,591.8857938,656.0826383,0.165933829,0.24571293,0.338857669,0.01549705,0.642148656,0.0000735834,0.490503162
Rv1770/Mb1799,Rv1770,Mb1799,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,142.8650113,141.2553107,-0.109462887,0.607606135,0.447593367,0.0000172665,0.53355927,0.00000202682,0.490576319
Rv0852/Mb0875,Rv0852,Mb0875,fadD16,possible fatty-acid-coa ligase fadd16 %28fatty-acid-coa synthetase%29 %28fatty-acid-coa synthase%29,lipid metabolism,-,-,-,-,Identical,34.48416988,31.61272157,-0.049068132,0.864149129,0.766161236,0.056718725,0.215415945,0.586273347,0.490788591
Rv1659/Mb1687,Rv1659,Mb1687,argH,probable argininosuccinate lyase argh,intermediate metabolism and respiration,argininosuccinate lyase,"Amino acid biosynthesis, Glutamate family, Arginine",Amino acid metabolism,ARGSUCC = ARG + FUM,Identical,90.10894056,68.7590244,0.372432931,0.436622977,0.633598773,0.000656596,0.353741121,0.03365739,0.493669947
Rv3609c/Mb3639c,Rv3609c,Mb3639c,folE,gtp cyclohydrolase i fole %28gtp-ch-i%29,intermediate metabolism and respiration,GTP cyclohydrolase I,"Cofactor biosynthesis, Folate biosynthesis",Cofactor biosynthesis,GTP = AHTD + FOR,Identical,241.5448658,279.6367487,0.256918343,0.095807385,0.730050534,0.002719784,0.259786562,0.233785288,0.494918548
Rv1556/Mb1581,Rv1556,Mb1581,0,possible regulatory protein,regulatory proteins,-,-,-,-,Identical,53.63126719,120.2930652,1.22088705,0.00000000152151,0.300127019,0.418939151,0.689980724,0.050871469,0.495053872
Rv1652/Mb1680,Rv1652,Mb1680,argC,probable n-acetyl-gamma-glutamyl-phoshate reductase argc,intermediate metabolism and respiration,N-acetyl-gamma-glutamyl-phosphate reductase,"Amino acid biosynthesis, Glutamate family, Arginine",Amino acid metabolism,NADPH + NAGLUP = NADP + NAGLUS + PI,Identical,40.1739566,28.64827318,0.617763616,NA,0.543113599,0.000427654,0.449332233,0.002036184,0.496222916
Rv3423c/Mb3457c,Rv3423c,Mb3457c,alr,alanine racemase alr,intermediate metabolism and respiration,alanine racemase,"synthesis of arabinogalactan (incomplete), 4.4 PEPTIDOGLYCAN PRECURSORS BIOSYNTHESIS (Ingraham et al., 1983), p.112, D-alanyl-D-alanine synthesis",Cell wall synthesis,ALA = DALA,Identical,142.9479446,126.4400886,-0.217944916,0.311534331,0.36290156,0.112690497,0.631755952,0.007215536,0.497328756
Rv3311/Mb3339,Rv3311,Mb3339,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,126.8256297,62.13523557,-1.057354959,0.000000178273,0.108604708,0.713765321,0.887894715,0.002095684,0.498249711
Rv3779/Mb3808,Rv3779,Mb3808,0,probable conserved transmembrane protein alanine and leucine rich,cell wall and cell processes,-,-,-,-,Identical,35.69002686,56.59249222,0.594004689,0.0000206033,0.436400641,0.009327684,0.560235106,0.001314934,0.498317873
Rv3463/Mb3492,Rv3463,Mb3492,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,79.11813452,72.17594969,0.211744205,0.5089883,0.887613542,0.000053983,0.109817555,0.543265361,0.498715548
Rv1201c/Mb1233c,Rv1201c,Mb1233c,dapd,tetrahydrodipicolinate n-succinyltransferase dapd,intermediate metabolism and respiration,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase","Amino acid biosynthesis, The aspartate family, Lysine",Amino acid metabolism,SUCCOA + TETRAHYDRODIPICOLINATE = COA + SAOPIM,Identical,224.227462,170.6252391,-0.474802736,0.161255261,0.560836725,0.0000000147387,0.439800746,0.000000453155,0.500318736
Rv0939/Mb0964,Rv0939,Mb0964,0,possible bifunctional enzyme: 2-hydroxyhepta-2%2c4-diene-1%2c7-dioate isomerase %28hhdd isomerase%29 %2b cyclase/dehydrase,intermediate metabolism and respiration,-,-,-,-,Identical,230.6222326,227.142781,-0.007099787,0.971059167,0.492682111,0.007567813,0.508808429,0.005467808,0.50074527
Rv0333/Mb0340,Rv0333,Mb0340,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,119.2542098,116.3656817,-0.007318075,0.975123102,0.621057754,0.00000230974,0.383244761,0.000478647,0.502151258
Rv2142A/Mb2166A,Rv2142A,Mb2166A,parD2,possible antitoxin pard2,"virulence, detoxification,adaptation",-,-,-,-,Identical,168.9811835,352.7650501,1.083974675,0.000000116589,0.587747302,0.495573739,0.419095545,0.609478633,0.503421423
Rv0249c/Mb0255c,Rv0249c,Mb0255c,0,probable succinate dehydrogenase [membrane anchor subunit] %28succinic dehydrogenase%29,intermediate metabolism and respiration,-,-,-,-,Identical,448.295981,767.1195127,0.757391559,0.00000188917,0.625667531,0.025758055,0.381393201,0.151066917,0.503530366
Rv0535/Mb0549,Rv0535,Mb0549,pnp,probable 5'-methylthioadenosine phosphorylase pnp %28mta phosphorylase%29,intermediate metabolism and respiration,"ribonucleoside-diphosphate reductase, nrdZ","Nucleotide biosynthesis, de novo biosynthesis of pyrimidine ribonucleotides ",Nucleotide biosynthesis,5MTA + PI = AD + MTR1P,Identical,56.55154109,58.43804769,-0.007901812,0.970710557,0.249012512,0.461766103,0.760923093,0.019416169,0.504967802
Rv3148/Mb3172,Rv3148,Mb3172,nuoD,probable nadh dehydrogenase i %28chain d%29 nuod %28nadh-ubiquinone oxidoreductase chain d%29,intermediate metabolism and respiration,"type I NADH dehydrogenase, nuoA-N",Energy metabolism,Other,MK + NADH = 4.0 H + MKH2 + NAD,Identical,180.099264,192.6476793,-0.058959228,0.859680873,0.443553604,0.00158893,0.567645625,0.000148819,0.505599615
Rv1703c/Mb1729c,Rv1703c,Mb1729c,0,probable catechol-o-methyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,512.6109342,573.488571,0.22202947,0.22970217,0.322559244,0.072809587,0.690110563,0.000512144,0.506334903
Rv3147/Mb3171,Rv3147,Mb3171,nuoC,probable nadh dehydrogenase i %28chain c%29 nuoc %28nadh-ubiquinone oxidoreductase chain c%29,intermediate metabolism and respiration,"type I NADH dehydrogenase, nuoA-N",Energy metabolism,Other,MK + NADH = 4.0 H + MKH2 + NAD,Identical,174.9026221,262.8164419,0.441137853,0.121371633,0.800499359,0.0000360291,0.215053864,0.16062458,0.507776612
Rv3545c/Mb3575c,Rv3545c,Mb3575c,cyp125,probable cytochrome p450 125 cyp125,intermediate metabolism and respiration,-,-,-,-,Identical,45.9436446,69.777595,0.697124328,0.000089995,0.328128674,0.259236311,0.687842837,0.017177026,0.507985755
Rv1769/Mb1798,Rv1769,Mb1798,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,107.6275554,128.2783608,0.133086455,0.62201098,0.578033893,0.000105945,0.441691382,0.001268465,0.509862638
Rv0187/Mb0193,Rv0187,Mb0193,0,probable o-methyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,97.22395793,81.30064165,-0.163418641,0.337211986,0.305237626,0.045583968,0.715040501,0.0000662167,0.510139064
Rv2313c/Mb2340c,Rv2313c,Mb2340c,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,149.4701981,280.2400991,0.803512699,0.000000620795,0.546107253,0.010744576,0.475192735,0.021613461,0.510649994
Rv3605c/Mb3635c,Rv3605c,Mb3635c,0,probable conserved secreted protein,cell wall and cell processes,-,-,-,-,Identical,129.0684784,79.29266761,-0.683258333,0.011276673,0.219423514,0.522936423,0.805204571,0.015716724,0.512314043
Rv0231/Mb0236,Rv0231,Mb0236,fadE4,probable acyl-coa dehydrogenase fade4,lipid metabolism,-,-,-,-,Identical,36.97405794,60.90822734,0.626357123,0.006228384,0.354493982,0.00699674,0.671967807,0.0000176664,0.513230894
Rv0424c/Mb0432c,Rv0424c,Mb0432c,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,712.8856218,642.0987682,-0.075257034,0.706987786,0.633143224,0.011087405,0.395358307,0.090691166,0.514250766
Rv3835/Mb3865,Rv3835,Mb3865,0,conserved membrane protein,cell wall and cell processes,-,-,-,-,Identical,97.52000311,93.10235547,-0.15946014,0.380420519,0.803215153,0.00081674,0.228829507,0.272436551,0.51602233
Rv2992c/Mb3016c,Rv2992c,Mb3016c,gltS,glutamyl-trna synthetase glts %28glutamate--trna ligase%29 %28glutamyl-trna synthase%29 %28glurs%29,information pathways,"glutamyl-tRNA synthase, gltS","Cofactor biosynthesis, heme biosynthesis",Cofactor biosynthesis,ATP + GLU = AMP + PPI + TRNA_GLU,Identical,174.9307117,193.3768825,0.048649085,0.880883401,0.479960927,0.006802247,0.552572893,0.002154791,0.51626691
Rv2336/Mb2364,Rv2336,Mb2364,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,106.437615,86.28719352,-0.356646606,0.064737634,0.837084972,0.082492692,0.199401972,0.6768722,0.518243472
Rv1108c/Mb1138c,Rv1108c,Mb1138c,xseA,probable exodeoxyribonuclease vii %28large subunit%29 xsea %28exonuclease vii large subunit%29,information pathways,-,-,-,-,Identical,222.5301997,276.036153,0.235446075,0.072127666,0.275462238,0.39278305,0.763628339,0.015651538,0.519545289
Rv1056/Mb1085,Rv1056,Mb1085,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,80.67656854,74.60161088,-0.085779694,0.737588661,0.404848383,0.034315741,0.634653214,0.001650652,0.519750798
Rv2914c/Mb2938c,Rv2914c,Mb2938c,pknI,probable transmembrane serine/threonine-protein kinase i pkni %28protein kinase i%29 %28stpk i%29 %28phosphorylase b kinase kinase%29 %28hydroxyalkyl-protein kinase%29,regulatory proteins,-,-,-,-,Identical,76.70632032,83.93706434,0.165053694,0.196048139,0.662952848,0.00612781,0.377905502,0.092067293,0.520429175
Rv2556c/Mb2586c,Rv2556c,Mb2586c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,1237.789753,1561.924442,0.341083604,0.143368773,0.835182376,0.0000361066,0.206626532,0.195275378,0.520904454
Rv2786c/Mb2809c,Rv2786c,Mb2809c,ribF,probable bifunctional fad synthetase/riboflavin biosynthesis protein ribf: riboflavin kinase %28flavokinase%29 %2b fmn adenylyltransferase %28fad pyrophosphorylase%29 %28fad synthetase%29%28fad diphosphorylase%29 %28flavin adenine dinucleotide synthetase%29,intermediate metabolism and respiration,riboflavin kinase/FMN adenylyltransferase,"Cofactor biosynthesis, Riboflavin (vitamin B2), FMN and FAD biosynthesis",Cofactor biosynthesis,ATP + RIBFLAV = ADP + FMN,Identical,138.4191912,165.5919009,0.240909212,0.005863554,0.440182114,0.11496003,0.60328573,0.029572522,0.521733922
Rv3683/Mb3708,Rv3683,Mb3708,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,196.7449008,375.1565863,0.945012046,0.000000220127,0.404832902,0.000897577,0.638951819,0.00000701143,0.52189236
Rv2237A/Mb2261A,Rv2237A,Mb2261A,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,306.1941338,258.202072,-0.322179807,0.173915453,0.511787397,0.002492722,0.537918124,0.00150051,0.52485276
Rv0052/Mb0053,Rv0052,Mb0053,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,150.9846185,152.2418912,-0.014192042,0.932679041,0.146566199,0.515670973,0.904541963,0.000240788,0.525554081
Rv0694/Mb0713,Rv0694,Mb0713,lldD1,possible l-lactate dehydrogenase %28cytochrome%29 lldd1,intermediate metabolism and respiration,"L-lactate dehydrogenase, lldD1 or lldD2",Pyruvate metabolism,Central carbon metabolism,LLAC + NAD = NADH + PYR,Identical,168.746762,289.6975208,0.884472304,0.003836529,0.208519634,0.319072423,0.842725153,0.000286662,0.525622394
Rv0634B/Mb0653,Rv0634B,Mb0653,rpmG2,50s ribosomal protein l33 rpmg2,information pathways,-,-,-,-,Identical,378.3112335,335.7329038,-0.217915729,0.272625267,1.262926958,0.000000349645,-0.207863127,0.212765076,0.527531915
Rv1913/Mb1948,Rv1913,Mb1948,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,54.0750256,37.1568579,-0.607742435,0.004429307,1.09462813,0.08115766,-0.038370288,0.952749401,0.528128921
Rv1242/Mb1274,Rv1242,Mb1274,vapc33,possible toxin vapc33. contains pin domain.,"virulence, detoxification,adaptation",-,-,-,-,Identical,149.7941703,125.8648755,-0.339720643,0.283643693,-0.107240686,0.825851797,1.166039969,0.010819236,0.529399642
Rv3143/Mb3167,Rv3143,Mb3167,0,probable response regulator,regulatory proteins,-,-,-,-,Identical,24.28942173,27.02750216,0.144317821,0.597715781,0.46394564,0.004687794,0.595026307,0.000550542,0.529485974
Rv0498/Mb0509,Rv0498,Mb0509,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,94.82319781,76.27791257,-0.362681409,0.02399344,0.912135959,0.039878873,0.149036768,0.736905191,0.530586363
Rv3491/Mb3521,Rv3491,Mb3521,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,487.3335756,651.9192422,0.409356084,0.000738665,1.049343493,0.037123285,0.015473377,0.97667907,0.532408435
Rv1393c/Mb1428c,Rv1393c,Mb1428c,0,probable monoxygenase,intermediate metabolism and respiration,-,-,-,-,Identical,42.77432478,69.5617482,0.74350602,0.000000129633,0.701559044,0.092478299,0.363286405,0.368122337,0.532422724
Rv3763/Mb3789,Rv3763,Mb3789,lpqH,19 kda lipoprotein antigen precursor lpqh,cell wall and cell processes,-,-,-,-,Identical,629.7456901,633.0383874,0.017854618,0.932679041,0.759772447,0.000158988,0.307153793,0.069850063,0.53346312
Rv3668c/Mb3692c,Rv3668c,Mb3692c,0,possible protease,intermediate metabolism and respiration,-,-,-,-,Identical,100.6932987,235.202746,1.394493196,0.000000000105974,0.826274537,0.000277989,0.240867286,0.207608389,0.533570912
Rv2966c/Mb2990c,Rv2966c,Mb2990c,0,possible methyltransferase %28methylase%29,intermediate metabolism and respiration,-,-,-,-,Identical,75.7135573,83.73796766,0.036126747,0.889610165,0.393005301,0.066134402,0.680380554,0.002476793,0.536692928
Rv0236A/Mb0242c,Rv0236A,Mb0242c,0,small secreted protein,cell wall and cell processes,-,-,-,-,Identical,1354.501094,1320.143922,-0.150629159,0.634797505,0.936930409,0.003109022,0.136575616,0.641028408,0.536753012
Rv1481/Mb1517,Rv1481,Mb1517,0,probable membrane protein,cell wall and cell processes,-,-,-,-,Identical,378.7649071,484.7903767,0.362385241,0.0000000954449,0.565185041,0.019327221,0.511599995,0.029349825,0.538392518
Rv1385/Mb1420,Rv1385,Mb1420,pyrF,probable orotidine 5'-phosphate decarboxylase pyrf %28omp decarboxylase%29 %28ompdecase%29,intermediate metabolism and respiration,orotidine-5'-phosphate decarboxylase,"Nucleotide biosynthesis, de novo biosynthesis of pyrimidine ribonucleotides ",Nucleotide biosynthesis,OMP = CO2 + UMP,Identical,33.47351296,49.0636249,0.397923114,0.191497702,0.644416174,0.00000207416,0.434140344,0.000188164,0.539278259
