locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
BQ2027_MB1703,BQ2027_MB1703,0,1890852,1891556,1,6,0.0031496062992126,705,2,Peroxiredoxin
BQ2027_MB1704,dsbF,0,1891553,1892101,1,7,0.00404040404040404,549,2,PROBABLE CONSERVED LIPOPROTEIN DSBF
BQ2027_MB1705,BQ2027_MB1705,0,1892202,1893104,1,149,0.00615006150061501,903,5,probable integral membrane protein
BQ2027_MB1706,fadE16,0,1893104,1894225,1,25,0.00198019801980198,1122,2,POSSIBLE ACYL-COA DEHYDROGENASE FADE16
BQ2027_MB1707,BQ2027_MB1707,0,1894234,1895058,1,77,0.0134589502018843,825,10,ABC transporter, substrate-binding protein (cluster 12, methionine/phosphonates)
BQ2027_MB1708,moeX,0,1895055,1896047,1,134,0.0134228187919463,993,12,POSSIBLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEX
BQ2027_MB1709,BQ2027_MB1709,0,1896208,1897125,1,153,0.00725513905683192,918,6,Probable coiled-coil structural protein
BQ2027_MB1710,BQ2027_MB1710,0,1897343,1900342,1,14,0.00148148148148148,3000,4,possible bifunctional enzyme; long-chain acyl-coa synthase and lipase.
BQ2027_MB1710A,BQ2027_MB1710A,0,1900335,1900559,1,0,0,225,0,FIG002473: Protein YcaR in KDO2-Lipid A biosynthesis cluster
BQ2027_MB1711C,BQ2027_MB1711C,0,1900525,1901148,-1,15,0.0106761565836299,624,6,Transcriptional regulator, AcrR family
BQ2027_MB1712C,BQ2027_MB1712C,0,1901150,1901830,-1,45,0.0065252854812398,681,4,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER
BQ2027_MB1713C,BQ2027_MB1713C,0,1901902,1902669,-1,102,0.00722543352601156,768,5,PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER
BQ2027_MB1714,mpg,0,1902728,1903339,1,237,0.0127041742286751,612,7,possible 3-methyladenine dna glycosylase mpg
BQ2027_MB1715,tyrS,0,1903351,1904625,1,7,0.00174216027874564,1275,2,Probable Tyrosyl-tRNA synthase tyrS (TYRRS)
BQ2027_MB1716,lprJ,0,1905242,1905661,1,0,0,420,0,PROBABLE LIPOPROTEIN LPRJ
BQ2027_MB1717,BQ2027_MB1717,0,1905700,1906452,1,1192,0.0250737463126844,753,17,TPR-repeat-containing protein
BQ2027_MB1718,BQ2027_MB1718,0,1906449,1907510,1,159,0.00523012552301255,1062,5,PROBABLE PHOSPHATASE
BQ2027_MB1719,BQ2027_MB1719,0,1907507,1907683,1,1,0.00625,177,1,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB1720,tlyA,0,1907691,1908497,1,128,0.00962861072902338,807,7,2'-o-methyltransferase tlya
BQ2027_MB1721,ppnK,0,1908497,1909420,1,0,0,924,0,inorganic polyphosphate/atp-nad kinase ppnk (poly(p)/atp nad kinase)
BQ2027_MB1722,recN,0,1909434,1911197,1,301,0.00377833753148615,1764,6,Probable DNA repair protein recN (Recombination protein N)
BQ2027_MB1723,BQ2027_MB1723,0,1911293,1912474,1,0,0,1182,0,FIG005773: conserved membrane protein ML1361
BQ2027_MB1724,mctb,0,1912496,1913440,1,324,0.00940070505287897,945,8,outer membrane protein mctb
BQ2027_MB1725,pyrG,0,1913580,1915340,1,1,0.000630914826498423,1761,1,probable ctp synthase pyrg
BQ2027_MB1726,BQ2027_MB1726,0,1915333,1915956,1,382,0.00711743772241993,624,4,nudix hydrolase
BQ2027_MB1727,BQ2027_MB1727,0,1915953,1916888,1,23,0.00355871886120996,936,3,PROBABLE INTEGRASE/RECOMBINASE
BQ2027_MB1728C,BQ2027_MB1728C,0,1916962,1918326,-1,917,0.0211554109031733,1365,26,13E12 repeat family protein
BQ2027_MB1729C,BQ2027_MB1729C,0,1918881,1919471,-1,1234,0.0281954887218045,591,15,Probable catechol-o-methyltransferase
BQ2027_MB1730C,cycA,0,1919536,1921206,-1,2302,0.0206117021276596,1671,31,PROBABLE D-SERINE/ALANINE/GLYCINE TRANSPORTER PROTEIN CYCA
BQ2027_MB1731C,PPE22,0,1921247,1922404,-1,818,0.024928092042186,1158,26,ppe family protein ppe22
BQ2027_MB1732C,PPE23,0,1922444,1923628,-1,861,0.0206185567010309,1185,22,ppe family protein ppe23
BQ2027_MB1733C,BQ2027_MB1733C,0,1924232,1924399,-1,0,0,168,0,Permeases of the major facilitator superfamily
BQ2027_MB1734,BQ2027_MB1734,0,1924632,1926092,1,653,0.0197718631178707,1461,26,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB1735,BQ2027_MB1735,0,1926110,1927066,1,1,0.00116009280742459,957,1,PUTATIVE INITIATION INHIBITOR PROTEIN
BQ2027_MB1736,scpa,0,1927063,1927899,1,126,0.013262599469496,837,10,possible segregation and condensation protein scpa
BQ2027_MB1737,scpb,0,1927896,1928591,1,32,0.00956937799043062,696,6,possible segregation and condensation protein scpb
BQ2027_MB1738,BQ2027_MB1738,0,1928588,1929352,1,3,0.00145137880986938,765,1,LSU rRNA pseudouridine(2605) synthase (EC
BQ2027_MB1739,cmk,0,1929349,1930041,1,3,0.0016025641025641,693,1,cytidylate kinase cmk (cmp kinase) (cytidine monophosphate kinase) (ck)
BQ2027_MB1740,engA,0,1930038,1931429,1,0,0,1392,0,PROBABLE GTP-BINDING PROTEIN ENGA
BQ2027_MB1741,BQ2027_MB1741,0,1931603,1932415,1,0,0,813,0,Probable oxidoreductase
BQ2027_MB1742,fadB3a,0,1932409,1932972,1,86,0.0118110236220472,564,6,PROBABLE 3-HYDROXYBUTYRYL-COA DEHYDROGENASE FADB3a [FIRST PART] (BETA-HYDROXYBUTYRYL-COA DEHYDROGENASE) (BHBD)
BQ2027_MB1743,fadB3b,0,1933030,1933323,1,183,0.00754716981132075,294,2,PROBABLE 3-HYDROXYBUTYRYL-COA DEHYDROGENASE FADB3b [SECOND PART] (BETA-HYDROXYBUTYRYL-COA DEHYDROGENASE) (BHBD)
BQ2027_MB1744,BQ2027_MB1744,0,1933326,1934156,1,272,0.0106951871657754,831,8,Kynurenine formamidase, bacterial (EC
BQ2027_MB1745,BQ2027_MB1745,0,1934156,1934506,1,44,0.0126582278481013,351,4,Cupin 2 barrel protein
BQ2027_MB1746,BQ2027_MB1746,0,1934559,1935182,1,167,0.00533807829181495,624,3,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB1748,BQ2027_MB1748,0,1935390,1936169,1,10,0.0056980056980057,780,4,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_IS1540'-1,BQ2027_IS15401,0,1936598,1936772,1,41,0.00632911392405063,175,1,
BQ2027_MB1749C,vapc12,0,1936779,1937168,-1,215,0.0256410256410256,390,9,possible toxin vapc12
BQ2027_MB1750C,vapb12,0,1937165,1937392,-1,7,0.00970873786407767,228,2,possible antitoxin vapb12
BQ2027_MB1751,BQ2027_MB1751,0,1937610,1939094,1,1413,0.0239341810022438,1485,32,POSSIBLE CARBOXYLASE
BQ2027_MB1752,BQ2027_MB1752,0,1939091,1940338,1,178,0.0133451957295374,1248,15,PROBABLE HYDROLASE
BQ2027_MB1753C,BQ2027_MB1753C,0,1940381,1940800,-1,843,0.0529100529100529,420,20,HYPOTHETICAL PROTEIN
BQ2027_MB1754C,BQ2027_MB1754C,0,1940790,1941500,-1,557,0.0203125,711,13,Transcriptional regulator, HxlR family / Domain of unknown function
BQ2027_MB1755,BQ2027_MB1755,0,1941601,1942986,1,193,0.0120192307692308,1386,15,PROBABLE OXIDOREDUCTASE
BQ2027_MB1756,BQ2027_MB1756,0,1943019,1943588,1,137,0.0155945419103314,570,8,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB1757C,BQ2027_MB1757C,0,1943613,1944383,-1,747,0.0201729106628242,771,14,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB1758C,BQ2027_MB1758C,0,1944380,1945318,-1,106,0.0106382978723404,939,9,possible s-adenosylmethionine-dependent methyltransferase
BQ2027_MB1759C,BQ2027_MB1759C,0,1945498,1947051,-1,333,0.00714796283059328,1554,10,POSSIBLE PENICILLIN-BINDING PROTEIN
BQ2027_MB1760,gabD2,0,1947483,1949039,1,237,0.00641940085592011,1557,9,possible succinate-semialdehyde dehydrogenase [nadp+] dependent (ssdh) gabd2
BQ2027_MB1761C,BQ2027_MB1761C,0,1949049,1949597,-1,63,0.0161616161616162,549,8,Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein
BQ2027_MB1762C,BQ2027_MB1762C,0,1949661,1950293,-1,400,0.0175438596491228,633,10,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB1763C,BQ2027_MB1763C,0,1950580,1950822,-1,0,0,243,0,Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes
BQ2027_MB1764C,BQ2027_MB1764C,0,1951097,1951594,-1,407,0.0200445434298441,498,9,HYPOTHETICAL MEMBRANE PROTEIN
BQ2027_MB1765C,narX,0,1952034,1953992,-1,1194,0.0187074829931973,1959,33,Probable nitrate reductase NarX
BQ2027_MB1766C,narK2,0,1953989,1955176,-1,191,0.00934579439252336,1188,10,POSSIBLE NITRATE/NITRITE TRANSPORTER NARK2
BQ2027_MB1767,BQ2027_MB1767,0,1955463,1955747,1,59,0.0155642023346304,285,4,conserved protein
BQ2027_MB1768C,BQ2027_MB1768C,0,1955761,1957443,-1,185,0.0145214521452145,1683,22,PROBABLE SULPHATE-TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER
BQ2027_MB1769,vapb34,0,1957511,1957723,1,46,0.03125,213,6,possible antitoxin vapb34
BQ2027_MB1770,vapc34,0,1957723,1957971,1,58,0.0133333333333333,249,3,possible toxin vapc34. contains pin domain.
BQ2027_MB1771,BQ2027_MB1771,0,1958052,1958717,1,27,0.02,666,12,unknown protein
BQ2027_MB1772,pknE,0,1958811,1960511,1,1690,0.0300457217504899,1701,46,PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE E PKNE (PROTEIN KINASE E) (STPK E)
BQ2027_MB1773C,BQ2027_MB1773C,0,1960796,1961197,-1,636,0.0331491712707182,402,12,PROBABLE MEMBRANE PROTEIN
BQ2027_MB1774C,idi,0,1961268,1961798,-1,472,0.0146443514644351,531,7,Probable isopentenyl-diphosphate delta-isomerase IDI (IPP isomerase) (Isopentenyl pyrophosphate isomerase)
BQ2027_MB1775,pknF,0,1961945,1963375,1,384,0.0108695652173913,1431,14,ANCHORED-MEMBRANE SERINE/THREONINE-PROTEIN KINASE PKNF (PROTEIN KINASE F) (STPK F)
BQ2027_MB1776,BQ2027_MB1776,0,1963437,1966034,1,1356,0.0171013253527148,2598,40,PROBABLE CONSERVED TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER
BQ2027_MB1777,BQ2027_MB1777,0,1966407,1967138,1,689,0.0106221547799697,732,7,unknown protein
BQ2027_MB1778C,BQ2027_MB1778C,0,1967135,1967692,-1,579,0.0357852882703777,558,18,POSSIBLE INTEGRAL MEMBRANE PROTEIN
BQ2027_MB1779C,fadD1,0,1967776,1969374,-1,427,0.0201388888888889,1599,29,POSSIBLE FATTY-ACID-COA LIGASE FADD1 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)
BQ2027_MB1780,BQ2027_MB1780,0,1969428,1970810,1,737,0.0176706827309237,1383,22,PROBABLE OXIDOREDUCTASE
BQ2027_MB1781,BQ2027_MB1781,0,1970937,1971386,1,86,0.0123456790123457,450,5,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB1782C,PPE24,0,1971421,1974576,-1,698,0.0102076733544527,3156,29,ppe family protein ppe24
BQ2027_MB1783C,BQ2027_MB1783C,0,1974780,1976471,-1,4844,0.0347997373604728,1692,53,conserved protein
BQ2027_MB1784C,plcD,0,1976655,1978199,-1,653,0.0244428468727534,1545,34,PROBABLE PHOSPHOLIPASE C 4 PLCD
BQ2027_MB1785C,BQ2027_MB1785C,0,1978328,1979512,-1,61,0.0103092783505155,1185,11,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB1786,BQ2027_MB1786,0,1979662,1980801,1,1357,0.0243664717348928,1140,25,POSSIBLE SULFITE OXIDASE
BQ2027_MB1787,mmpL14,0,1981002,1983839,1,4562,0.0285714285714286,2838,73,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL14
BQ2027_MB1788,cut1,0,1984160,1984816,1,611,0.0320945945945946,657,19,PROBABLE CUTINASE CUT1
BQ2027_MB1789C,wag22b,0,1985083,1987545,-1,373,0.0072169598556608,2463,16,PE-PGRS FAMILY PROTEIN WAG22B [SECOND PART]
BQ2027_MB1790C,wag22a,0,1987542,1987826,-1,44,0.0194552529182879,285,5,PE-PGRS FAMILY PROTEIN WAG22A [FIRST PART]
BQ2027_MB1791,BQ2027_MB1791,0,1988402,1989931,1,1588,0.0334059549745824,1530,46,possible triacylglycerol synthase (diacylglycerol acyltransferase)
BQ2027_MB1792C,BQ2027_MB1792C,0,1989919,1990302,-1,719,0.0289017341040462,384,10,possible exported protein
BQ2027_MB1793C,BQ2027_MB1793C,0,1990302,1991090,-1,783,0.0267229254571027,789,19,unknown protein
BQ2027_MB1794C,BQ2027_MB1794C,0,1992108,1993364,-1,188,0.00795053003533569,1257,9,HNH endonuclease domain protein
BQ2027_ISB9',BQ2027_ISB9,0,1993433,1994662,-1,1734,0.039747064137308,1230,44,
BQ2027_MB1795C,BQ2027_MB1795C,0,1993991,1994206,-1,168,0.0461538461538462,216,9,PUTATIVE TRANSPOSASE (FRAGMENT)
BQ2027_MB1795A,BQ2027_MB1795A,0,1994586,1994855,1,12,0.0164609053497942,270,4,Metal-sensitive transcriptional repressor
BQ2027_MB1796,BQ2027_MB1796,0,1994923,1995282,1,149,0.0339506172839506,360,11,Possible carboxymuconolactone decarboxylase family protein (EC
BQ2027_MB1797,PE_PGRS31,0,1995463,1997337,1,829,0.0112559241706161,1875,19,pe-pgrs family protein pe_pgrs31
BQ2027_MB1798,BQ2027_MB1798,0,1997493,1998737,1,662,0.0187332738626227,1245,21,L-gulono-1,4-lactone oxidase (EC
BQ2027_MB1799,BQ2027_MB1799,0,1998745,2000031,1,1325,0.0207075064710958,1287,24,Putative aminopeptidase
BQ2027_MB1800,BQ2027_MB1800,0,2000028,2001314,1,679,0.0198446937014668,1287,23,l-gulono-1,4-lactone dehydrogenase
BQ2027_MB1801,BQ2027_MB1801,0,2001503,2001814,1,4,0.00711743772241993,312,2,HYPOTHETICAL PROTEIN
BQ2027_MB1802C,BQ2027_MB1802C,0,2001887,2002633,-1,423,0.0148588410104012,747,10,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB1803,BQ2027_MB1803,0,2002699,2004039,1,1147,0.0256835128417564,1341,31,PROBABLE OXIDOREDUCTASE
BQ2027_MB1804,BQ2027_MB1804,0,2004039,2004857,1,145,0.00813008130081301,819,6,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB1805C,BQ2027_MB1805C,0,2004862,2005422,-1,283,0.0138613861386139,561,7,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB1806,cyp144,0,2005523,2006827,1,686,0.0212765957446809,1305,25,Probable cytochrome p450 144 CYP144
BQ2027_MB1807C,BQ2027_MB1807C,0,2006948,2007397,-1,36,0.00246913580246914,450,1,unknown protein
BQ2027_MB1808C,BQ2027_MB1808C,0,2007553,2009346,-1,31,0.00495356037151703,1794,8,possible integral membrane protein
BQ2027_MB1809,BQ2027_MB1809,0,2009566,2010129,1,2834,0.0570866141732283,564,29,conserved protein
BQ2027_MB1810C,malQ,0,2010169,2012343,-1,1562,0.0168539325842697,2175,33,PROBABLE 4-ALPHA-GLUCANOTRANSFERASE MALQ (Amylomaltase) (Disproportionating enzyme) (D-enzyme)
BQ2027_MB1811,eccb5,0,2012607,2014127,1,0,0,1521,0,esx conserved component eccb5. esx-5 type vii secretion system protein. probable membrane protein.
BQ2027_MB1812,eccc5,0,2014124,2018299,1,1,0.000266028198989093,4176,1,esx conserved component eccc5. esx-5 type vii secretion system protein.
BQ2027_MB1813C,cyp143,0,2018314,2019495,-1,323,0.0159774436090226,1182,17,PROBABLE CYTOCHROME P450 143 CYP143
BQ2027_MB1814,BQ2027_MB1814,0,2019695,2019898,1,542,0.0217391304347826,204,4,probable ferredoxin
BQ2027_MB1815,PPE25,0,2020168,2021262,1,1000,0.0324543610547667,1095,32,ppe family protein ppe25
BQ2027_MB1816,PE18,0,2021341,2021640,1,543,0.0185185185185185,300,5,pe family protein pe18
BQ2027_MB1817,PPE26,0,2021654,2022835,1,1086,0.0244360902255639,1182,26,ppe family protein ppe26
BQ2027_MB1818,PPE27,0,2023289,2024341,1,1383,0.0348101265822785,1053,33,ppe family protein ppe27
BQ2027_MB1819,PE19,0,2024768,2025067,1,304,0.0481481481481481,300,13,pe family protein pe19
BQ2027_MB1820,esxM,0,2025211,2025507,1,93,0.0335820895522388,297,9,esat-6 like protein esxm
BQ2027_MB1821,esxN,0,2025558,2025842,1,111,0.0311284046692607,285,8,putative esat-6 like protein esxn (esat-6 like protein 5)
BQ2027_MB1822,espG5,0,2025930,2026832,1,14,0.00492004920049201,903,4,ESX-5 secretion-associated protein EspG5
BQ2027_MB1823,eccd5,0,2027104,2028615,1,31,0.0014695077149155,1512,2,esx conserved component eccd5. esx-5 type vii secretion system protein. probable membrane protein.
BQ2027_MB1824,mycp5,0,2028593,2030350,1,2,0.000631711939355654,1758,1,probable proline rich membrane-anchored mycosin mycp5 (serine protease) (subtilisin-like protease) (subtilase-like) (mycosin-5)
BQ2027_MB1825,ecce5,0,2030347,2031567,1,0,0,1221,0,esx conserved component ecce5. esx-5 type vii secretion system protein. probable membrane protein.
BQ2027_MB1826,ecca5,0,2031564,2033396,1,507,0.0163636363636364,1833,27,esx conserved component ecca5. esx-5 type vii secretion system protein.
BQ2027_MB1827,lppT,0,2034023,2034214,1,226,0.023121387283237,192,4,PROBABLE LIPOPROTEIN LPPT
BQ2027_MB1828,PPE28,0,2034317,2036284,1,2297,0.0248306997742664,1968,44,ppe family protein ppe28
BQ2027_MB1829,PPE29,0,2036865,2038136,1,468,0.0200873362445415,1272,23,ppe family protein ppe29
BQ2027_MB1830,PPE30,0,2038248,2039639,1,1600,0.0247406225059856,1392,31,ppe family protein ppe30
BQ2027_MB1831C,PE_PGRS32b,0,2039787,2041409,-1,560,0.0177960301163587,1623,26,PE-PGRS FAMILY PROTEIN [SECOND PART]
BQ2027_MB1832C,PE_PGRS32a,0,2041443,2041706,-1,308,0.0336134453781513,264,8,PE-PGRS FAMILY PROTEIN [FIRST PART]
BQ2027_MB1833C,BQ2027_MB1833C,0,2041887,2042213,-1,66,0.0406779661016949,327,12,conserved protein
BQ2027_MB1834C,BQ2027_MB1834C,0,2042551,2042898,-1,0,0,348,0,HYPOTHETICAL PROTEIN
BQ2027_MB1835,PE20,0,2042936,2043235,1,3,0.0111111111111111,300,3,pe family protein pe20
BQ2027_MB1836,PPE31,0,2043250,2044461,1,334,0.0137488542621448,1212,15,ppe family protein ppe31
BQ2027_MB1837,PPE32,0,2044785,2046014,1,2341,0.037037037037037,1230,41,ppe family protein ppe32
BQ2027_MB1838,PPE33a,0,2046146,2046709,1,857,0.0275590551181102,564,14,PPE FAMILY PROTEIN [FIRST PART]
BQ2027_MB1839,PPE33b,0,2046710,2047558,1,338,0.0156862745098039,849,12,pseudogene
BQ2027_MB1840,BQ2027_MB1840,0,2047797,2048153,1,217,0.0341614906832298,357,11,conserved protein
BQ2027_MB1841,mgtC,0,2048307,2049011,1,736,0.0236220472440945,705,15,POSSIBLE Mg2+ TRANSPORT P-TYPE ATPASE C MGTC
BQ2027_MB1842C,BQ2027_MB1842C,0,2049021,2050223,-1,555,0.025854108956602,1203,28,PROBABLE DEHYDROGENASE
BQ2027_MB1843C,BQ2027_MB1843C,0,2050545,2050976,-1,386,0.0334190231362468,432,13,putative membrane protein
BQ2027_MB1844,erg3,0,2051385,2052287,1,1325,0.039360393603936,903,32,MEMBRANE-BOUND C-5 STEROL DESATURASE ERG3 (STEROL-C5-DESATURASE)
BQ2027_MB1845,BQ2027_MB1845,0,2052392,2053057,1,244,0.015,666,9,conserved protein
BQ2027_MB1846,BQ2027_MB1846,0,2053120,2053824,1,489,0.0188976377952756,705,12,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB1847,BQ2027_MB1847,0,2054305,2054385,1,0,0,81,0,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB1848,BQ2027_MB1848,0,2054459,2055922,1,1387,0.0303490136570561,1464,40,POSSIBLE FLAVOPROTEIN
BQ2027_MB1849C,PE_PGRS33,0,2056042,2057547,-1,2282,0.00884955752212389,1506,12,pe-pgrs family protein pe_pgrs33
BQ2027_MB1850C,baca,0,2057682,2059601,-1,2194,0.025462962962963,1920,44,probable drug-transport transmembrane atp-binding protein abc transporter baca
BQ2027_MB1851,ilvG,0,2059672,2061315,1,669,0.0141891891891892,1644,21,Probable Acetolactate synthase ilvG (Acetohydroxy-acid synthase)(ALS)
BQ2027_MB1852,secA2,0,2061330,2063756,1,490,0.0105263157894737,2427,23,possible preprotein translocase atpase seca2
BQ2027_MB1853,pgsA2,0,2063953,2064582,1,11,0.00352733686067019,630,2,PROBABLE CDP-DIACYLGLYCEROL--GLYCEROL-3-PHOSPHATE 3-PHOSPHATIDYLTRANSFERASE PGSA2 (PGP SYNTHASE) (PHOSPHATIDYLGLYCEROPHOSPHATE SYNTHASE) (3-PHOSPHATIDYL-1'-GLYCEROL-3'PHOSPHATE SYNTHASE)
BQ2027_MB1854,BQ2027_MB1854,0,2064575,2065498,1,213,0.0180288461538462,924,15,UPF0749 protein Rv1823
BQ2027_MB1855,BQ2027_MB1855,0,2065527,2065892,1,68,0.0272727272727273,366,9,Small basic protein Sbp
BQ2027_MB1856,BQ2027_MB1856,0,2065909,2066787,1,70,0.0126262626262626,879,10,UPF0749 protein Rv1825
BQ2027_MB1857,gcvH,0,2066825,2067229,1,111,0.010958904109589,405,4,PROBABLE GLYCINE CLEAVAGE SYSTEM H PROTEIN GCVH
BQ2027_MB1858,garA,0,2067469,2067957,1,1,0.00226757369614512,489,1,Glycogen accumulation regulator GarA
BQ2027_MB1859,BQ2027_MB1859,0,2067954,2068697,1,278,0.017910447761194,744,12,Transcriptional regulator, MerR family
BQ2027_MB1860,BQ2027_MB1860,0,2068816,2069310,1,282,0.0269058295964126,495,12,conserved protein
BQ2027_MB1861,BQ2027_MB1861,0,2069602,2070279,1,551,0.0114566284779051,678,7,Predicted transcriptional regulators
BQ2027_MB1862,BQ2027_MB1862,0,2070332,2070589,1,446,0.0600858369098712,258,14,HYPOTHETICAL PROTEIN
BQ2027_MB1863,gcvB,0,2070638,2073463,1,106,0.00786163522012579,2826,20,Probable glycine dehydrogenase gcvB (Glycine decarboxylase) (Glycine cleavage system P-protein)
BQ2027_MB1864C,BQ2027_MB1864C,0,2073690,2074550,-1,2457,0.0245161290322581,861,19,Possible haloalkane dehalogenase
BQ2027_MB1865,lipz,0,2074591,2075457,1,391,0.0192061459667093,867,15,Probable hydrolase
BQ2027_MB1866C,BQ2027_MB1866C,0,2075462,2077348,-1,1737,0.0317834020011772,1887,54,Predicted acyl esterases
BQ2027_MB1867C,BQ2027_MB1867C,0,2077364,2079397,-1,762,0.0158383397050792,2034,29,Von Willebrand factor (vWF) type A domain-containing protein
BQ2027_MB1868C,glcB,0,2079517,2081742,-1,0,0,2226,0,malate synthase g glcb
BQ2027_MB1869C,vapc13,0,2082018,2082413,-1,470,0.0420168067226891,396,15,possible toxin vapc13
BQ2027_MB1870C,vapb13,0,2082410,2082673,-1,0,0,264,0,possible antitoxin vapb13
BQ2027_MB1871C,PE_PGRS34,0,2082732,2084132,-1,84,0.00872323552735924,1401,11,pe-pgrs family protein pe_pgrs34
BQ2027_MB1872C,BQ2027_MB1872C,0,2084295,2085344,-1,496,0.0148148148148148,1050,14,Magnesium and cobalt efflux protein CorC
BQ2027_MB1873C,BQ2027_MB1873C,0,2085344,2086711,-1,567,0.0162337662337662,1368,20,UPF0053 protein Rv1842c/MT1890
BQ2027_MB1874C,guaB1,0,2086885,2087679,-1,354,0.0195530726256983,795,14,PROBABLE INOSINE-5'-MONOPHOSPHATE DEHYDROGENASE GUAB1(IMP DEHYDROGENASE) (IMPDH) (IMPD)
BQ2027_MB1875C,gnd1,0,2087690,2089747,-1,2161,0.0248246087425796,2058,46,PROBABLE 6-PHOSPHOGLUCONATE DEHYDROGENASE GND1
BQ2027_MB1876C,blar,0,2089837,2090787,-1,961,0.0245327102803738,951,21,possible sensor-transducer protein blar
BQ2027_MB1877C,blai,0,2090802,2091218,-1,165,0.0132978723404255,417,5,transcriptional repressor blai
BQ2027_MB1878,BQ2027_MB1878,0,2091496,2091918,1,401,0.0183727034120735,423,7,Putative esterase
BQ2027_MB1879,ureA,0,2091967,2092269,1,38,0.010989010989011,303,3,Urease gamma subunit ureA (Urea amidohydrolase)
BQ2027_MB1880,ureB,0,2092266,2092580,1,87,0.0105633802816901,315,3,urease beta subunit ureb (urea amidohydrolase)
BQ2027_MB1881,ureC,0,2092580,2094313,1,157,0.00640614990390775,1734,10,Urease alpha subunit ureC (Urea amidohydrolase)
BQ2027_MB1882,ureF,0,2094313,2094948,1,149,0.012216404886562,636,7,Urease accessory protein uref
BQ2027_MB1883,ureG,0,2094959,2095633,1,53,0.00986842105263158,675,6,Urease accessory protein ureG
BQ2027_MB1884,ureD,0,2095641,2096267,1,89,0.0106194690265487,627,6,Probable urease accessory protein ureD
BQ2027_MB1885C,ndh,0,2096270,2097661,-1,1,0.000798084596967279,1392,1,PROBABLE NADH DEHYDROGENASE NDH
BQ2027_MB1886C,BQ2027_MB1886C,0,2097802,2098725,-1,493,0.0192307692307692,924,16,POSSIBLE OXIDOREDUCTASE
BQ2027_MB1887C,BQ2027_MB1887C,0,2098764,2099441,-1,134,0.016366612111293,678,10,POSSIBLE OXIDOREDUCTASE
BQ2027_MB1888,modA,0,2099603,2100388,1,282,0.018361581920904,786,13,PROBABLE MOLYBDATE-BINDING LIPOPROTEIN MODA
BQ2027_MB1889,modB,0,2100391,2101185,1,747,0.0377094972067039,795,27,probable molybdenum-transport integral membrane protein abc transporter modb
BQ2027_MB1890,modC,0,2101192,2102301,1,1065,0.026026026026026,1110,26,PROBABLE MOLYBDENUM-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER MODC
BQ2027_MB1891,apa,0,2102354,2103331,1,1031,0.0170261066969353,978,15,ALANINE AND PROLINE RICH SECRETED PROTEIN APA (FIBRONECTIN ATTACHMENT PROTEIN) (Immunogenic protein MPT32) (Antigen MPT-32) (45-kDa glycoprotein) (45/47 kDa antigen)
BQ2027_MB1892,BQ2027_MB1892,0,2103783,2104088,1,516,0.0253623188405797,306,7,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB1893,adhA,0,2104163,2105203,1,1083,0.0213447171824973,1041,20,Probable alcohol dehydrogenase adhA
BQ2027_MB1894C,BQ2027_MB1894C,0,2105210,2105980,-1,787,0.0273775216138329,771,19,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB1895C,BQ2027_MB1895C,0,2105973,2106728,-1,106,0.0146842878120411,756,10,conserved protein
BQ2027_MB1896C,BQ2027_MB1896C,0,2106725,2107585,-1,72,0.0154838709677419,861,12,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE
