#HMM - Genes
#genes: ES=998, GD=385, NE=6742, GA=115, N/A=52
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Mb2127	 helZ	NA	14	0	0	14	0	0.7143	3227.10	NE
Mb2127	 helZ	NA	14	0	0	14	0	0.7143	3227.10	NE
Mb2128	 -	NA	5	0	0	5	0	0.8000	677.00	NE
Mb2128	 -	NA	5	0	0	5	0	0.8000	677.00	NE
Mb2129c	 -	NA	2	0	0	2	0	0.5000	32.00	NE
Mb2129c	 -	NA	2	0	0	2	0	0.5000	32.00	NE
Mb2130c	 -	NA	10	0	0	10	0	0.8000	197.00	NE
Mb2130c	 -	NA	10	0	0	10	0	0.8000	197.00	NE
Mb2131	 PE22	NA	21	0	0	21	0	0.9048	842.00	NE
Mb2131	 PE22	NA	21	0	0	21	0	0.9048	842.00	NE
Mb2132	 PPE36	NA	18	18	0	0	0	0.0000	0.00	ES
Mb2132	 PPE36	NA	18	18	0	0	0	0.0000	0.00	ES
Mb2133c	 prcA	NA	18	18	0	0	0	0.0000	0.00	ES
Mb2133c	 prcA	NA	18	18	0	0	0	0.0000	0.00	ES
Mb2134c	 prcB	NA	1	1	0	0	0	0.0000	0.00	ES
Mb2134c	 prcB	NA	1	1	0	0	0	0.0000	0.00	ES
Mb2135c	 -	NA	33	2	0	31	0	0.5758	358.89	NE
Mb2135c	 -	NA	33	2	0	31	0	0.5758	358.89	NE
Mb2136c	 -	NA	12	0	0	12	0	0.9167	1910.27	NE
Mb2136c	 -	NA	12	0	0	12	0	0.9167	1910.27	NE
Mb2137	 -	NA	14	0	0	14	0	0.9286	2337.69	NE
Mb2137	 -	NA	14	0	0	14	0	0.9286	2337.69	NE
Mb2138	 -	NA	30	0	0	30	0	0.6667	1477.10	NE
Mb2138	 -	NA	30	0	0	30	0	0.6667	1477.10	NE
Mb2139c	 -	NA	6	0	0	6	0	0.8333	1700.80	NE
Mb2139c	 -	NA	6	0	0	6	0	0.8333	1700.80	NE
Mb2140	 lppK	NA	3	0	0	3	0	0.6667	322.50	NE
Mb2140	 lppK	NA	3	0	0	3	0	0.6667	322.50	NE
Mb2141	 -	NA	15	0	0	15	0	0.6667	915.50	NE
Mb2141	 -	NA	15	0	0	15	0	0.6667	915.50	NE
Mb2142c	 -	NA	21	0	0	21	0	0.6667	475.57	NE
Mb2142c	 -	NA	21	0	0	21	0	0.6667	475.57	NE
Mb2143	 -	NA	8	0	0	8	0	0.3750	1149.33	NE
Mb2143	 -	NA	8	0	0	8	0	0.3750	1149.33	NE
Mb2144c	 -	NA	9	0	9	0	0	0.1111	34.00	GD
Mb2144c	 -	NA	9	0	9	0	0	0.1111	34.00	GD
Mb2145c	 hisG	NA	3	0	3	0	0	0.0000	0.00	GD
Mb2145c	 hisG	NA	3	0	3	0	0	0.0000	0.00	GD
Mb2146c	 hisE	NA	23	0	0	23	0	0.3913	924.00	NE
Mb2146c	 hisE	NA	23	0	0	23	0	0.3913	924.00	NE
Mb2147	 PPE37	NA	45	0	0	45	0	0.4889	303.09	NE
Mb2147	 PPE37	NA	45	0	0	45	0	0.4889	303.09	NE
Mb2148c	 metH	NA	11	0	0	11	0	0.8182	1667.89	NE
Mb2148c	 metH	NA	11	0	0	11	0	0.8182	1667.89	NE
Mb2149	 -	NA	11	0	0	11	0	0.3636	1433.75	NE
Mb2149	 -	NA	11	0	0	11	0	0.3636	1433.75	NE
Mb2150c	 -	NA	26	0	0	26	0	0.8846	1569.65	NE
Mb2150c	 -	NA	26	0	0	26	0	0.8846	1569.65	NE
Mb2151	 ansP1	NA	6	0	0	6	0	0.5000	217.33	NE
Mb2151	 ansP1	NA	6	0	0	6	0	0.5000	217.33	NE
Mb2152	 -	NA	14	0	0	14	0	0.5714	513.75	NE
Mb2152	 -	NA	14	0	0	14	0	0.5714	513.75	NE
Mb2153c	 -	NA	25	24	0	1	0	0.0400	17.00	ES
Mb2153c	 -	NA	25	24	0	1	0	0.0400	17.00	ES
Mb2154c	 cysS2	NA	9	0	0	9	0	0.8889	885.50	NE
Mb2154c	 cysS2	NA	9	0	0	9	0	0.8889	885.50	NE
Mb2155c	 cysQ	NA	3	0	0	3	0	1.0000	12808.33	NE
Mb2155c	 cysQ	NA	3	0	0	3	0	1.0000	12808.33	NE
Mb2156	 -	NA	10	0	0	10	0	0.7000	476.86	NE
Mb2156	 -	NA	10	0	0	10	0	0.7000	476.86	NE
Mb2157c	 -	NA	8	0	0	8	0	0.7500	537.67	NE
Mb2157c	 -	NA	8	0	0	8	0	0.7500	537.67	NE
Mb2158c	 -	NA	6	0	0	6	0	0.3333	178.00	NE
Mb2158c	 -	NA	6	0	0	6	0	0.3333	178.00	NE
Mb2159c	 -	NA	14	0	0	14	0	0.5000	1423.71	NE
Mb2159c	 -	NA	14	0	0	14	0	0.5000	1423.71	NE
Mb2160c	 -	NA	7	0	0	7	0	0.5714	2296.00	NE
Mb2160c	 -	NA	7	0	0	7	0	0.5714	2296.00	NE
Mb2161c	 -	NA	20	19	0	1	0	0.0500	34.00	ES
Mb2161c	 -	NA	20	19	0	1	0	0.0500	34.00	ES
Mb2162	 lppL	NA	14	13	0	1	0	0.0714	3463.00	ES
Mb2162	 lppL	NA	14	13	0	1	0	0.0714	3463.00	ES
Mb2163	 pyrD	NA	12	0	0	12	0	0.5000	301.67	NE
Mb2163	 pyrD	NA	12	0	0	12	0	0.5000	301.67	NE
Mb2164c	 TB18.6	NA	22	0	0	22	0	0.6364	973.43	NE
Mb2164c	 TB18.6	NA	22	0	0	22	0	0.6364	973.43	NE
Mb2165c	 -	NA	4	0	0	4	0	0.2500	17.00	NE
Mb2165c	 -	NA	4	0	0	4	0	0.2500	17.00	NE
leuU	 len: 86 nt. Equivalent to leuU	NA	13	0	0	13	0	0.6923	3257.56	NE
leuU	 len: 86 nt. Equivalent to leuU	NA	13	0	0	13	0	0.6923	3257.56	NE
Mb2166c	 -	NA	2	0	0	2	0	0.5000	85.00	NE
Mb2166c	 -	NA	2	0	0	2	0	0.5000	85.00	NE
Mb2166A	 len: 71 aa. Equivalent to Rv2142A len: 71 aa	NA	15	0	0	15	0	0.6667	933.70	NE
Mb2166A	 len: 71 aa. Equivalent to Rv2142A len: 71 aa	NA	15	0	0	15	0	0.6667	933.70	NE
Mb2167	 -	NA	5	0	0	5	0	0.6000	462.67	NE
Mb2167	 -	NA	5	0	0	5	0	0.6000	462.67	NE
Mb2168c	 -	NA	12	11	0	1	0	0.0833	15.00	ES
Mb2168c	 -	NA	12	11	0	1	0	0.0833	15.00	ES
Mb2169c	 wag31	NA	1	0	0	1	0	0.0000	0.00	NE
Mb2169c	 wag31	NA	1	0	0	1	0	0.0000	0.00	NE
Mb2170c	 -	NA	20	17	0	3	0	0.1500	1465.00	ES
Mb2170c	 -	NA	20	17	0	3	0	0.1500	1465.00	ES
Mb2171c	 -	NA	9	3	0	6	0	0.3333	964.67	NE
Mb2171c	 -	NA	9	3	0	6	0	0.3333	964.67	NE
Mb2172c	 -	NA	7	2	0	5	0	0.5714	2372.50	NE
Mb2172c	 -	NA	7	2	0	5	0	0.5714	2372.50	NE
Mb2173c	 yfiH	NA	8	8	0	0	0	0.0000	0.00	ES
Mb2173c	 yfiH	NA	8	8	0	0	0	0.0000	0.00	ES
Mb2174c	 ftsZ	NA	8	7	0	1	0	0.1250	271.00	ES
Mb2174c	 ftsZ	NA	8	7	0	1	0	0.1250	271.00	ES
Mb2175c	 ftsQ	NA	14	14	0	0	0	0.0000	0.00	ES
Mb2175c	 ftsQ	NA	14	14	0	0	0	0.0000	0.00	ES
Mb2176c	 murC	NA	14	14	0	0	0	0.0000	0.00	ES
Mb2176c	 murC	NA	14	14	0	0	0	0.0000	0.00	ES
Mb2177c	 murG	NA	18	17	0	0	1	0.0556	1331.00	ES
Mb2177c	 murG	NA	18	17	0	0	1	0.0556	1331.00	ES
Mb2178c	 ftsW	NA	21	21	0	0	0	0.0000	0.00	ES
Mb2178c	 ftsW	NA	21	21	0	0	0	0.0000	0.00	ES
Mb2179c	 -	NA	12	12	0	0	0	0.0000	0.00	ES
Mb2179c	 -	NA	12	12	0	0	0	0.0000	0.00	ES
Mb2180c	 murX	NA	10	10	0	0	0	0.0000	0.00	ES
Mb2180c	 murX	NA	10	10	0	0	0	0.0000	0.00	ES
Mb2181c	 murF	NA	11	11	0	0	0	0.0000	0.00	ES
Mb2181c	 murF	NA	11	11	0	0	0	0.0000	0.00	ES
Mb2182c	 murE	NA	6	0	0	6	0	1.0000	242.83	NE
Mb2182c	 murE	NA	6	0	0	6	0	1.0000	242.83	NE
Mb2183c	 -	NA	5	0	0	5	0	0.6000	130.33	NE
Mb2183c	 -	NA	5	0	0	5	0	0.6000	130.33	NE
Mb2184c	 -	NA	9	0	0	9	0	0.7778	641.00	NE
Mb2184c	 -	NA	9	0	0	9	0	0.7778	641.00	NE
Mb2185c	 -	NA	14	0	0	14	0	0.5000	1229.29	NE
Mb2185c	 -	NA	14	0	0	14	0	0.5000	1229.29	NE
Mb2186c	 PE_PGRS38	NA	30	29	0	1	0	0.0333	741.00	ES
Mb2186c	 PE_PGRS38	NA	30	29	0	1	0	0.0333	741.00	ES
Mb2187c	 pbpB	NA	10	10	0	0	0	0.0000	0.00	ES
Mb2187c	 pbpB	NA	10	10	0	0	0	0.0000	0.00	ES
Mb2188c	 -	NA	23	11	12	0	0	0.0870	34.00	GD
Mb2188c	 -	NA	23	11	12	0	0	0.0870	34.00	GD
Mb2189c	 -	NA	8	8	0	0	0	0.0000	0.00	ES
Mb2189c	 -	NA	8	8	0	0	0	0.0000	0.00	ES
Mb2190c	 -	NA	6	6	0	0	0	0.0000	0.00	ES
Mb2190c	 -	NA	6	6	0	0	0	0.0000	0.00	ES
Mb2191c	 -	NA	15	0	0	15	0	0.4000	136.33	NE
Mb2191c	 -	NA	15	0	0	15	0	0.4000	136.33	NE
Mb2192	 -	NA	9	0	0	9	0	0.6667	204.83	NE
Mb2192	 -	NA	9	0	0	9	0	0.6667	204.83	NE
Mb2193	 lppM	NA	18	17	0	1	0	0.0556	34.00	ES
Mb2193	 lppM	NA	18	17	0	1	0	0.0556	34.00	ES
Mb2194c	 -	NA	19	1	10	8	0	0.2632	307.80	GD
Mb2194c	 -	NA	19	1	10	8	0	0.2632	307.80	GD
Mb2195	 idsA2	NA	28	26	0	2	0	0.0357	1186.00	ES
Mb2195	 idsA2	NA	28	26	0	2	0	0.0357	1186.00	ES
Mb2196	 -	NA	7	0	0	7	0	0.5714	943.50	NE
Mb2196	 -	NA	7	0	0	7	0	0.5714	943.50	NE
Mb2197c	 -	NA	24	0	0	24	0	0.3333	854.75	NE
Mb2197c	 -	NA	24	0	0	24	0	0.3333	854.75	NE
Mb2198	 pknL	NA	7	0	0	7	0	0.8571	1688.83	NE
Mb2198	 pknL	NA	7	0	0	7	0	0.8571	1688.83	NE
Mb2199c	 -	NA	10	0	0	10	0	0.9000	1707.89	NE
Mb2199c	 -	NA	10	0	0	10	0	0.9000	1707.89	NE
IS1558'-1	 len: 804 nt. Equivalent to IS1558'	NA	17	17	0	0	0	0.0000	0.00	ES
IS1558'-1	 len: 804 nt. Equivalent to IS1558'	NA	17	17	0	0	0	0.0000	0.00	ES
Mb2200c	 aroG	NA	7	2	0	5	0	0.1429	18.00	NE
Mb2200c	 aroG	NA	7	2	0	5	0	0.1429	18.00	NE
Mb2201c	 -	NA	12	0	0	12	0	0.8333	944.00	NE
Mb2201c	 -	NA	12	0	0	12	0	0.8333	944.00	NE
Mb2202c	 -	NA	20	0	0	20	0	0.6000	1464.67	NE
Mb2202c	 -	NA	20	0	0	20	0	0.6000	1464.67	NE
Mb2203	 -	NA	22	21	0	1	0	0.0455	54.00	ES
Mb2203	 -	NA	22	21	0	1	0	0.0455	54.00	ES
Mb2204c	 -	NA	6	0	0	6	0	0.1667	72.00	NE
Mb2204c	 -	NA	6	0	0	6	0	0.1667	72.00	NE
Mb2205c	 -	NA	18	0	0	18	0	0.6111	500.36	NE
Mb2205c	 -	NA	18	0	0	18	0	0.6111	500.36	NE
Mb2206c	 -	NA	14	0	0	14	0	0.4286	233.50	NE
Mb2206c	 -	NA	14	0	0	14	0	0.4286	233.50	NE
Mb2207c	 TB16.3	NA	10	0	0	10	0	0.1000	51.00	NE
Mb2207c	 TB16.3	NA	10	0	0	10	0	0.1000	51.00	NE
Mb2208c	 -	NA	10	0	0	10	0	0.7000	1251.29	NE
Mb2208c	 -	NA	10	0	0	10	0	0.7000	1251.29	NE
Mb2209	 -	NA	22	0	0	22	0	0.5909	755.62	NE
Mb2209	 -	NA	22	0	0	22	0	0.5909	755.62	NE
Mb2210	 fadD15	NA	19	19	0	0	0	0.0000	0.00	ES
Mb2210	 fadD15	NA	19	19	0	0	0	0.0000	0.00	ES
Mb2211c	 -	NA	12	6	0	6	0	0.0833	415.00	NE
Mb2211c	 -	NA	12	6	0	6	0	0.0833	415.00	NE
Mb2212c	 -	NA	20	0	0	20	0	0.6000	216.67	NE
Mb2212c	 -	NA	20	0	0	20	0	0.6000	216.67	NE
Mb2213c	 -	NA	27	3	0	24	0	0.5556	1230.87	NE
Mb2213c	 -	NA	27	3	0	24	0	0.5556	1230.87	NE
Mb2214	 -	NA	7	7	0	0	0	0.0000	0.00	ES
Mb2214	 -	NA	7	7	0	0	0	0.0000	0.00	ES
Mb2215c	 trpD	NA	17	16	1	0	0	0.0588	34.00	ES
Mb2215c	 trpD	NA	17	16	1	0	0	0.0588	34.00	ES
Mb2216	 ctaE	NA	12	12	0	0	0	0.0000	0.00	ES
Mb2216	 ctaE	NA	12	12	0	0	0	0.0000	0.00	ES
Mb2217	 qcrC	NA	22	22	0	0	0	0.0000	0.00	ES
Mb2217	 qcrC	NA	22	22	0	0	0	0.0000	0.00	ES
Mb2218	 qcrA	NA	31	28	0	3	0	0.0323	2575.00	ES
Mb2218	 qcrA	NA	31	28	0	3	0	0.0323	2575.00	ES
Mb2219	 qcrB	NA	13	0	0	13	0	0.6923	1375.33	NE
Mb2219	 qcrB	NA	13	0	0	13	0	0.6923	1375.33	NE
Mb2220c	 -	NA	14	14	0	0	0	0.0000	0.00	ES
Mb2220c	 -	NA	14	14	0	0	0	0.0000	0.00	ES
Mb2221c	 mmpS3	NA	8	0	0	8	0	0.2500	1226.50	NE
Mb2221c	 mmpS3	NA	8	0	0	8	0	0.2500	1226.50	NE
Mb2222c	 -	NA	21	19	0	2	0	0.0952	150.50	ES
Mb2222c	 -	NA	21	19	0	2	0	0.0952	150.50	ES
Mb2223c	 ctaC	NA	30	29	0	0	1	0.0333	2168.00	ES
Mb2223c	 ctaC	NA	30	29	0	0	1	0.0333	2168.00	ES
Mb2224	 asnB	NA	20	0	20	0	0	0.1500	28.33	GD
Mb2224	 asnB	NA	20	0	20	0	0	0.1500	28.33	GD
Mb2225c	 cbhK	NA	15	0	0	15	0	0.6667	474.80	NE
Mb2225c	 cbhK	NA	15	0	0	15	0	0.6667	474.80	NE
Mb2226	 -	NA	4	0	0	4	0	0.0000	0.00	NE
Mb2226	 -	NA	4	0	0	4	0	0.0000	0.00	NE
Mb2227c	 -	NA	13	0	0	13	0	0.6154	312.12	NE
Mb2227c	 -	NA	13	0	0	13	0	0.6154	312.12	NE
Mb2228c	 -	NA	10	0	0	10	0	0.8000	255.75	NE
Mb2228c	 -	NA	10	0	0	10	0	0.8000	255.75	NE
Mb2229	 -	NA	8	0	0	8	0	0.2500	35.00	NE
Mb2229	 -	NA	8	0	0	8	0	0.2500	35.00	NE
Mb2230	 cobT	NA	10	0	0	10	0	0.4000	950.25	NE
Mb2230	 cobT	NA	10	0	0	10	0	0.4000	950.25	NE
Mb2231	 cobS	NA	26	2	0	24	0	0.6538	1335.41	NE
Mb2231	 cobS	NA	26	2	0	24	0	0.6538	1335.41	NE
Mb2232	 -	NA	23	22	0	1	0	0.0435	464.00	ES
Mb2232	 -	NA	23	22	0	1	0	0.0435	464.00	ES
Mb2233c	 ilvE	NA	18	0	0	18	0	0.4444	50.50	NE
Mb2233c	 ilvE	NA	18	0	0	18	0	0.4444	50.50	NE
Mb2234c	 gcvT	NA	11	0	0	11	0	0.4545	857.80	NE
Mb2234c	 gcvT	NA	11	0	0	11	0	0.4545	857.80	NE
Mb2235	 -	NA	16	0	0	16	0	0.5000	878.25	NE
Mb2235	 -	NA	16	0	0	16	0	0.5000	878.25	NE
Mb2236	 pepB	NA	32	0	0	32	0	0.7812	912.52	NE
Mb2236	 pepB	NA	32	0	0	32	0	0.7812	912.52	NE
Mb2237c	 ephD	NA	15	0	0	15	0	0.2667	544.00	NE
Mb2237c	 ephD	NA	15	0	0	15	0	0.2667	544.00	NE
Mb2238	 sucB	NA	13	0	0	13	0	0.3077	760.50	NE
Mb2238	 sucB	NA	13	0	0	13	0	0.3077	760.50	NE
Mb2239	 -	NA	12	0	12	0	0	0.1667	54.00	GD
Mb2239	 -	NA	12	0	12	0	0	0.1667	54.00	GD
Mb2240	 lipB	NA	15	0	15	0	0	0.0000	0.00	GD
Mb2240	 lipB	NA	15	0	15	0	0	0.0000	0.00	GD
Mb2241	 lipA	NA	9	0	0	9	0	0.2222	1558.00	NE
Mb2241	 lipA	NA	9	0	0	9	0	0.2222	1558.00	NE
Mb2242	 -	NA	3	0	0	3	0	0.6667	559.00	NE
Mb2242	 -	NA	3	0	0	3	0	0.6667	559.00	NE
Mb2243c	 -	NA	30	29	1	0	0	0.0333	17.00	ES
Mb2243c	 -	NA	30	29	1	0	0	0.0333	17.00	ES
Mb2244	 glnA1	NA	39	0	39	0	0	0.0513	77.50	GD
Mb2244	 glnA1	NA	39	0	39	0	0	0.0513	77.50	GD
Mb2245c	 glnE	NA	21	20	1	0	0	0.0476	17.00	ES
Mb2245c	 glnE	NA	21	20	1	0	0	0.0476	17.00	ES
Mb2246c	 glnA2	NA	29	0	0	29	0	0.6897	557.85	NE
Mb2246c	 glnA2	NA	29	0	0	29	0	0.6897	557.85	NE
Mb2247c	 -	NA	29	0	0	29	0	0.6552	1426.47	NE
Mb2247c	 -	NA	29	0	0	29	0	0.6552	1426.47	NE
Mb2248c	 -	NA	15	15	0	0	0	0.0000	0.00	ES
Mb2248c	 -	NA	15	15	0	0	0	0.0000	0.00	ES
Mb2249	 panB	NA	25	0	0	25	0	0.3600	242.00	NE
Mb2249	 panB	NA	25	0	0	25	0	0.3600	242.00	NE
Mb2250	 -	NA	5	0	0	5	0	0.0000	0.00	NE
Mb2250	 -	NA	5	0	0	5	0	0.0000	0.00	NE
rnpB	 len: 307 nt. Equivalent to rnpB	NA	10	0	0	10	0	0.5000	322.80	NE
rnpB	 len: 307 nt. Equivalent to rnpB	NA	10	0	0	10	0	0.5000	322.80	NE
Mb2251	 -	NA	9	0	0	9	0	0.4444	490.00	NE
Mb2251	 -	NA	9	0	0	9	0	0.4444	490.00	NE
Mb2252	 -	NA	20	0	0	20	0	0.2500	1633.00	NE
Mb2252	 -	NA	20	0	0	20	0	0.2500	1633.00	NE
Mb2253c	 -	NA	5	0	0	5	0	0.4000	227.50	NE
Mb2253c	 -	NA	5	0	0	5	0	0.4000	227.50	NE
Mb2254c	 -	NA	16	0	0	16	0	0.1250	2477.50	NE
Mb2254c	 -	NA	16	0	0	16	0	0.1250	2477.50	NE
Mb2255c	 -	NA	16	0	0	16	0	0.4375	909.29	NE
Mb2255c	 -	NA	16	0	0	16	0	0.4375	909.29	NE
Mb2256c	 cobC	NA	5	0	0	5	0	0.8000	772.25	NE
Mb2256c	 cobC	NA	5	0	0	5	0	0.8000	772.25	NE
Mb2256A	 len: 141 aa. Equivalent to Rv2231A len: 141 aa	NA	3	0	0	3	0	0.6667	834.00	NE
Mb2256A	 len: 141 aa. Equivalent to Rv2231A len: 141 aa	NA	3	0	0	3	0	0.6667	834.00	NE
Mb2256B	 len: 58 aa. Equivalent to Rv2231B len: 58 aa	NA	11	0	0	11	0	0.4545	196.80	NE
Mb2256B	 len: 58 aa. Equivalent to Rv2231B len: 58 aa	NA	11	0	0	11	0	0.4545	196.80	NE
Mb2257	 -	NA	7	1	0	6	0	0.2857	295.50	NE
Mb2257	 -	NA	7	1	0	6	0	0.2857	295.50	NE
Mb2258	 ptpA	NA	17	17	0	0	0	0.0000	0.00	ES
Mb2258	 ptpA	NA	17	17	0	0	0	0.0000	0.00	ES
Mb2259	 -	NA	13	5	0	8	0	0.2308	108.67	NE
Mb2259	 -	NA	13	5	0	8	0	0.2308	108.67	NE
Mb2260c	 cobD	NA	17	0	0	17	0	0.4706	1020.62	NE
Mb2260c	 cobD	NA	17	0	0	17	0	0.4706	1020.62	NE
Mb2261	 -	NA	4	0	0	4	0	0.5000	179.50	NE
Mb2261	 -	NA	4	0	0	4	0	0.5000	179.50	NE
Mb2261A	 len: 78 aa. Equivalent to Rv2237A len: 78 aa	NA	3	0	0	3	0	0.6667	496.50	NE
Mb2261A	 len: 78 aa. Equivalent to Rv2237A len: 78 aa	NA	3	0	0	3	0	0.6667	496.50	NE
valV	 len: 72 nt. Equivalent to valV	NA	6	0	0	6	0	0.1667	72.00	NE
valV	 len: 72 nt. Equivalent to valV	NA	6	0	0	6	0	0.1667	72.00	NE
Mb2262c	 ahpE	NA	4	0	0	4	0	0.2500	17.00	NE
Mb2262c	 ahpE	NA	4	0	0	4	0	0.2500	17.00	NE
Mb2263c	 -	NA	5	0	0	5	0	0.6000	2423.67	NE
Mb2263c	 -	NA	5	0	0	5	0	0.6000	2423.67	NE
Mb2264c	 len: 196 aa. Equivalent to Rv2240c len: 196 aa	NA	58	3	0	55	0	0.6897	915.38	NE
Mb2264c	 len: 196 aa. Equivalent to Rv2240c len: 196 aa	NA	58	3	0	55	0	0.6897	915.38	NE
Mb2265	 aceE	NA	17	16	0	1	0	0.0588	186.00	ES
Mb2265	 aceE	NA	17	16	0	1	0	0.0588	186.00	ES
Mb2266	 -	NA	7	7	0	0	0	0.0000	0.00	ES
Mb2266	 -	NA	7	7	0	0	0	0.0000	0.00	ES
Mb2267	 fabD	NA	6	6	0	0	0	0.0000	0.00	ES
Mb2267	 fabD	NA	6	6	0	0	0	0.0000	0.00	ES
Mb2268	 acpM	NA	16	16	0	0	0	0.0000	0.00	ES
Mb2268	 acpM	NA	16	16	0	0	0	0.0000	0.00	ES
Mb2269	 kasA	NA	19	18	1	0	0	0.0526	34.00	ES
Mb2269	 kasA	NA	19	18	1	0	0	0.0526	34.00	ES
Mb2270	 kasB	NA	14	0	14	0	0	0.0714	102.00	GD
Mb2270	 kasB	NA	14	0	14	0	0	0.0714	102.00	GD
Mb2271	 accD6	NA	12	0	2	10	0	0.4167	1881.00	NE
Mb2271	 accD6	NA	12	0	2	10	0	0.4167	1881.00	NE
Mb2272	 -	NA	20	0	0	20	0	0.2500	113.80	NE
Mb2272	 -	NA	20	0	0	20	0	0.2500	113.80	NE
Mb2273c	 glpD1	NA	11	0	0	11	0	0.6364	1024.57	NE
Mb2273c	 glpD1	NA	11	0	0	11	0	0.6364	1024.57	NE
Mb2274c	 -	NA	10	0	0	10	0	0.7000	596.57	NE
Mb2274c	 -	NA	10	0	0	10	0	0.7000	596.57	NE
Mb2275	 -	NA	18	0	0	18	0	0.1667	615.67	NE
Mb2275	 -	NA	18	0	0	18	0	0.1667	615.67	NE
Mb2276	 -	NA	12	0	0	12	0	0.2500	123.67	NE
Mb2276	 -	NA	12	0	0	12	0	0.2500	123.67	NE
Mb2277	 -	NA	6	0	0	6	0	0.3333	179.00	NE
Mb2277	 -	NA	6	0	0	6	0	0.3333	179.00	NE
Mb2278c	 -	NA	2	0	0	2	0	0.5000	107.00	NE
Mb2278c	 -	NA	2	0	0	2	0	0.5000	107.00	NE
Mb2279c	 -	NA	6	0	0	6	0	0.0000	0.00	NE
Mb2279c	 -	NA	6	0	0	6	0	0.0000	0.00	NE
Mb2280c	 -	NA	10	0	0	10	0	0.6000	274.83	NE
Mb2280c	 -	NA	10	0	0	10	0	0.6000	274.83	NE
Mb2281c	 -	NA	15	0	0	15	0	0.8000	1480.08	NE
Mb2281c	 -	NA	15	0	0	15	0	0.8000	1480.08	NE
Mb2282c	 -	NA	14	0	14	0	0	0.0000	0.00	GD
Mb2282c	 -	NA	14	0	14	0	0	0.0000	0.00	GD
Mb2283	 adhE2	NA	6	0	6	0	0	0.1667	15.00	GD
Mb2283	 adhE2	NA	6	0	6	0	0	0.1667	15.00	GD
Mb2284	 -	NA	21	0	0	21	0	0.5714	1029.58	NE
Mb2284	 -	NA	21	0	0	21	0	0.5714	1029.58	NE
Mb2285c	 -	NA	13	0	0	13	0	0.8462	639.55	NE
Mb2285c	 -	NA	13	0	0	13	0	0.8462	639.55	NE
Mb2286	 -	NA	32	0	0	32	0	0.5000	659.19	NE
Mb2286	 -	NA	32	0	0	32	0	0.5000	659.19	NE
Mb2287c	 -	NA	18	0	0	18	0	0.6111	628.55	NE
Mb2287c	 -	NA	18	0	0	18	0	0.6111	628.55	NE
Mb2288	 -	NA	17	0	0	17	0	0.7059	1646.33	NE
Mb2288	 -	NA	17	0	0	17	0	0.7059	1646.33	NE
Mb2289	 cyp124	NA	37	0	15	22	0	0.3514	370.77	NE
Mb2289	 cyp124	NA	37	0	15	22	0	0.3514	370.77	NE
Mb2290c	 -	NA	28	0	21	7	0	0.1071	188.33	GD
Mb2290c	 -	NA	28	0	21	7	0	0.1071	188.33	GD
Mb2291c	 cyp128	NA	12	0	0	12	0	0.3333	130.25	NE
Mb2291c	 cyp128	NA	12	0	0	12	0	0.3333	130.25	NE
Mb2292c	 -	NA	11	0	0	11	0	0.9091	158.40	NE
Mb2292c	 -	NA	11	0	0	11	0	0.9091	158.40	NE
Mb2293	 lppN	NA	7	0	0	7	0	0.7143	559.40	NE
Mb2293	 lppN	NA	7	0	0	7	0	0.7143	559.40	NE
Mb2294	 -	NA	4	0	0	4	0	0.5000	299.50	NE
Mb2294	 -	NA	4	0	0	4	0	0.5000	299.50	NE
Mb2295	 -	NA	6	0	0	6	0	0.5000	860.00	NE
Mb2295	 -	NA	6	0	0	6	0	0.5000	860.00	NE
Mb2296	 -	NA	8	0	0	8	0	0.2500	186.50	NE
Mb2296	 -	NA	8	0	0	8	0	0.2500	186.50	NE
Mb2297c	 -	NA	4	0	0	4	0	0.5000	14661.00	NE
Mb2297c	 -	NA	4	0	0	4	0	0.5000	14661.00	NE
Mb2297A	 len: 82 aa. Equivalent to Rv2274A len: 82 aa	NA	19	0	0	19	0	0.5263	5303.10	NE
Mb2297A	 len: 82 aa. Equivalent to Rv2274A len: 82 aa	NA	19	0	0	19	0	0.5263	5303.10	NE
Mb2298	 -	NA	18	0	0	18	0	0.5000	423.56	NE
Mb2298	 -	NA	18	0	0	18	0	0.5000	423.56	NE
Mb2299	 cyp121	NA	14	0	0	14	0	0.2857	552.00	NE
Mb2299	 cyp121	NA	14	0	0	14	0	0.2857	552.00	NE
Mb2300c	 -	NA	18	0	0	18	0	0.5000	895.11	NE
Mb2300c	 -	NA	18	0	0	18	0	0.5000	895.11	NE
Mb2301	 -	NA	26	0	0	26	0	0.3077	1496.12	NE
Mb2301	 -	NA	26	0	0	26	0	0.3077	1496.12	NE
Mb2302	 pitB	NA	14	0	0	14	0	0.1429	27.00	NE
Mb2302	 pitB	NA	14	0	0	14	0	0.1429	27.00	NE
Mb2303c	 -	NA	3	0	0	3	0	0.3333	222.00	NE
Mb2303c	 -	NA	3	0	0	3	0	0.3333	222.00	NE
Mb2304	 -	NA	29	0	0	29	0	0.3793	552.45	NE
Mb2304	 -	NA	29	0	0	29	0	0.3793	552.45	NE
